Paradigm,Order,Class,Lemma,Stem,Subject,Object,Mode,Negation,Form1Surface,Form1Split,Form1Source,Form2Surface,Form2Split,Form2Source,Form3Surface,Form3Split,Form3Source
VTI,Ind,VTI_aa,ayaan,ayaa,1Sg,0Pl,Prt,Neg,nidayaasiinaabaniin,ni<<ayaa>>siinaabaniin,JDN-2010-MS-VTI-p14,nidayaasiinaabanen,ni<<ayaa>>siinaabanen,JDN-2010-MS-VTI-p14,,,
VTI,Ind,VTI_aa,ayaan,ayaa,1Sg,0Sg,Prt,Neg,nidayaasiinaaban,ni<<ayaa>>siinaaban,JDN-2010-MS-VTI-p14,,,,,,
VTI,Ind,VTI_aa,ayaan,ayaa,2Pl,0Pl,Prt,Neg,gidayaasiinaawaabaniin,gi<<ayaa>>siinaawaabaniin,JDN-2010-MS-VTI-p14,gidayaasiinaawaabanen,gi<<ayaa>>siinaawaabanen,JDN-2010-MS-VTI-p14,,,
VTI,Ind,VTI_aa,ayaan,ayaa,2Pl,0Sg,Prt,Neg,gidayaasiinaawaaban,gi<<ayaa>>siinaawaaban,JDN-2010-MS-VTI-p14,,,,,,
VTI,Ind,VTI_aa,ayaan,ayaa,2Sg,0Pl,Prt,Neg,gidayaasiinaabaniin,gi<<ayaa>>siinaabaniin,JDN-2010-MS-VTI-p14,gidayaasiinaabanen,gi<<ayaa>>siinaabanen,JDN-2010-MS-VTI-p14,,,
VTI,Ind,VTI_aa,ayaan,ayaa,2Sg,0Sg,Prt,Neg,gidayaasiinaaban,gi<<ayaa>>siinaaban,JDN-2010-MS-VTI-p14,,,,,,
VTI,Ind,VTI_aa,ayaan,ayaa,3PlProx,0Pl,Prt,Neg,odayaasiinaawaabaniin,o<<ayaa>>siinaawaabaniin,JDN-2010-MS-VTI-p14,odayaasiinaawaabanen,o<<ayaa>>siinaawaabanen,JDN-2010-MS-VTI-p14,,,
VTI,Ind,VTI_aa,ayaan,ayaa,3PlProx,0Sg,Prt,Neg,odayaasiinaawaaban,o<<ayaa>>siinaawaaban,JDN-2010-MS-VTI-p14,,,,,,
VTI,Ind,VTI_aa,ayaan,ayaa,3SgObv,0Pl,Prt,Neg,odayaasiininaabaniin,o<<ayaa>>siininaabaniin,JDN-2010-MS-VTI-p14,odayaasiininaabanen,o<<ayaa>>siininaabanen,JDN-2010-MS-VTI-p14,,,
VTI,Ind,VTI_aa,ayaan,ayaa,3PlObv,0Pl,Prt,Neg,odayaasiininaabaniin,o<<ayaa>>siininaabaniin,JDN-2010-MS-VTI-p14,odayaasiininaabanen,o<<ayaa>>siininaabanen,JDN-2010-MS-VTI-p14,,,
