Paradigm,Order,Class,Lemma,Stem,Head,Subject,Object,Mode,Negation,Form1Surface,Form1Split,Form1Source,Form2Surface,Form2Split,Form2Source
VTA,Cnj,VTA_irr,izhi,in,NONE,3PlProxSubj,2PlObj,Prt,Neg,MISSING,,,,,
VTA,Cnj,VTA_irr,izhi,in,NONE,3SgProxSubj,2PlObj,Prt,Neg,MISSING,,,,,
VTA,Cnj,VTA_irr,izhi,in,NONE,ExclSubj,2PlObj,Prt,Neg,MISSING,,,,,
VTA,Cnj,VTA_irr,izhi,in,NONE,XSubj,2PlObj,Prt,Neg,MISSING,,,,,
VTA,Cnj,VTA_irr,izhi,in,NONE,1SgSubj,2SgObj,Prt,Neg,MISSING,,,,,
VTA,Cnj,VTA_irr,izhi,in,NONE,3PlProxSubj,2SgObj,Prt,Neg,MISSING,,,,,
VTA,Cnj,VTA_irr,izhi,in,NONE,3SgProxSubj,2SgObj,Prt,Neg,MISSING,,,,,
VTA,Cnj,VTA_irr,izhi,in,NONE,ExclSubj,2SgObj,Prt,Neg,MISSING,,,,,
VTA,Cnj,VTA_irr,izhi,in,NONE,XSubj,2SgObj,Prt,Neg,MISSING,,,,,
VTA,Cnj,VTA_irr,izhi,in,NONE,1SgSubj,3PlObvObj,Prt,Neg,MISSING,,,,,
VTA,Cnj,VTA_irr,izhi,in,NONE,2PlSubj,3PlObvObj,Prt,Neg,MISSING,,,,,
VTA,Cnj,VTA_irr,izhi,in,NONE,2SgSubj,3PlObvObj,Prt,Neg,MISSING,,,,,
VTA,Cnj,VTA_irr,izhi,in,NONE,3PlProxSubj,3PlObvObj,Prt,Neg,MISSING,,,,,
VTA,Cnj,VTA_irr,izhi,in,NONE,3SgProxSubj,3PlObvObj,Prt,Neg,MISSING,,,,,
VTA,Cnj,VTA_irr,izhi,in,NONE,ExclSubj,3PlObvObj,Prt,Neg,MISSING,,,,,
VTA,Cnj,VTA_irr,izhi,in,NONE,InclSubj,3PlObvObj,Prt,Neg,MISSING,,,,,
VTA,Cnj,VTA_irr,izhi,in,NONE,XSubj,3PlObvObj,Prt,Neg,MISSING,,,,,
VTA,Cnj,VTA_irr,izhi,in,NONE,1SgSubj,3PlProxObj,Prt,Neg,MISSING,,,,,
VTA,Cnj,VTA_irr,izhi,in,NONE,2PlSubj,3PlProxObj,Prt,Neg,MISSING,,,,,
VTA,Cnj,VTA_irr,izhi,in,NONE,2SgSubj,3PlProxObj,Prt,Neg,MISSING,,,,,
VTA,Cnj,VTA_irr,izhi,in,NONE,3PlObvSubj,3PlProxObj,Prt,Neg,MISSING,,,,,
VTA,Cnj,VTA_irr,izhi,in,NONE,3SgObvSubj,3PlProxObj,Prt,Neg,MISSING,,,,,
VTA,Cnj,VTA_irr,izhi,in,NONE,ExclSubj,3PlProxObj,Prt,Neg,MISSING,,,,,
VTA,Cnj,VTA_irr,izhi,in,NONE,InclSubj,3PlProxObj,Prt,Neg,MISSING,,,,,
VTA,Cnj,VTA_irr,izhi,in,NONE,XSubj,3PlProxObj,Prt,Neg,MISSING,,,,,
VTA,Cnj,VTA_irr,izhi,in,NONE,1SgSubj,3SgObvObj,Prt,Neg,MISSING,,,,,
VTA,Cnj,VTA_irr,izhi,in,NONE,2PlSubj,3SgObvObj,Prt,Neg,MISSING,,,,,
VTA,Cnj,VTA_irr,izhi,in,NONE,2SgSubj,3SgObvObj,Prt,Neg,MISSING,,,,,
VTA,Cnj,VTA_irr,izhi,in,NONE,3PlProxSubj,3SgObvObj,Prt,Neg,MISSING,,,,,
VTA,Cnj,VTA_irr,izhi,in,NONE,3SgProxSubj,3SgObvObj,Prt,Neg,MISSING,,,,,
VTA,Cnj,VTA_irr,izhi,in,NONE,ExclSubj,3SgObvObj,Prt,Neg,MISSING,,,,,
VTA,Cnj,VTA_irr,izhi,in,NONE,InclSubj,3SgObvObj,Prt,Neg,MISSING,,,,,
VTA,Cnj,VTA_irr,izhi,in,NONE,XSubj,3SgObvObj,Prt,Neg,MISSING,,,,,
VTA,Cnj,VTA_irr,izhi,in,NONE,1SgSubj,3SgProxObj,Prt,Neg,MISSING,,,,,
VTA,Cnj,VTA_irr,izhi,in,NONE,2PlSubj,3SgProxObj,Prt,Neg,MISSING,,,,,
VTA,Cnj,VTA_irr,izhi,in,NONE,2SgSubj,3SgProxObj,Prt,Neg,MISSING,,,,,
VTA,Cnj,VTA_irr,izhi,in,NONE,3PlObvSubj,3SgProxObj,Prt,Neg,MISSING,,,,,
VTA,Cnj,VTA_irr,izhi,in,NONE,3SgObvSubj,3SgProxObj,Prt,Neg,MISSING,,,,,
VTA,Cnj,VTA_irr,izhi,in,NONE,ExclSubj,3SgProxObj,Prt,Neg,MISSING,,,,,
VTA,Cnj,VTA_irr,izhi,in,NONE,InclSubj,3SgProxObj,Prt,Neg,MISSING,,,,,
VTA,Cnj,VTA_irr,izhi,in,NONE,XSubj,3SgProxObj,Prt,Neg,MISSING,,,,,
VTA,Cnj,VTA_irr,izhi,in,NONE,2PlSubj,ExclObj,Prt,Neg,MISSING,,,,,
VTA,Cnj,VTA_irr,izhi,in,NONE,2SgSubj,ExclObj,Prt,Neg,MISSING,,,,,
VTA,Cnj,VTA_irr,izhi,in,NONE,3PlProxSubj,ExclObj,Prt,Neg,MISSING,,,,,
VTA,Cnj,VTA_irr,izhi,in,NONE,3SgProxSubj,ExclObj,Prt,Neg,MISSING,,,,,
VTA,Cnj,VTA_irr,izhi,in,NONE,XSubj,ExclObj,Prt,Neg,MISSING,,,,,
VTA,Cnj,VTA_irr,izhi,in,NONE,3PlProxSubj,InclObj,Prt,Neg,MISSING,,,,,
VTA,Cnj,VTA_irr,izhi,in,NONE,3SgProxSubj,InclObj,Prt,Neg,MISSING,,,,,
VTA,Cnj,VTA_irr,izhi,in,NONE,XSubj,InclObj,Prt,Neg,MISSING,,,,,
VTA,Cnj,VTA_irr,izhi,in,NONE,2PlSubj,1SgObj,DubPrt,Neg,MISSING,,,,,
VTA,Cnj,VTA_irr,izhi,in,NONE,2SgSubj,1SgObj,DubPrt,Neg,MISSING,,,,,
VTA,Cnj,VTA_irr,izhi,in,NONE,3PlProxSubj,1SgObj,DubPrt,Neg,MISSING,,,,,
VTA,Cnj,VTA_irr,izhi,in,NONE,3SgProxSubj,1SgObj,DubPrt,Neg,MISSING,,,,,
VTA,Cnj,VTA_irr,izhi,in,NONE,XSubj,1SgObj,DubPrt,Neg,MISSING,,,,,
VTA,Cnj,VTA_irr,izhi,in,NONE,1SgSubj,2PlObj,DubPrt,Neg,MISSING,,,,,
VTA,Cnj,VTA_irr,izhi,in,NONE,3PlProxSubj,2PlObj,DubPrt,Neg,MISSING,,,,,
VTA,Cnj,VTA_irr,izhi,in,NONE,3SgProxSubj,2PlObj,DubPrt,Neg,MISSING,,,,,
VTA,Cnj,VTA_irr,izhi,in,NONE,ExclSubj,2PlObj,DubPrt,Neg,MISSING,,,,,
VTA,Cnj,VTA_irr,izhi,in,NONE,XSubj,2PlObj,DubPrt,Neg,MISSING,,,,,
VTA,Cnj,VTA_irr,izhi,in,NONE,1SgSubj,2SgObj,DubPrt,Neg,MISSING,,,,,
VTA,Cnj,VTA_irr,izhi,in,NONE,3PlProxSubj,2SgObj,DubPrt,Neg,MISSING,,,,,
VTA,Cnj,VTA_irr,izhi,in,NONE,3SgProxSubj,2SgObj,DubPrt,Neg,MISSING,,,,,
VTA,Cnj,VTA_irr,izhi,in,NONE,ExclSubj,2SgObj,DubPrt,Neg,MISSING,,,,,
VTA,Cnj,VTA_irr,izhi,in,NONE,XSubj,2SgObj,DubPrt,Neg,MISSING,,,,,
VTA,Cnj,VTA_irr,izhi,in,NONE,1SgSubj,3PlObvObj,DubPrt,Neg,MISSING,,,,,
VTA,Cnj,VTA_irr,izhi,in,NONE,2PlSubj,3PlObvObj,DubPrt,Neg,MISSING,,,,,
VTA,Cnj,VTA_irr,izhi,in,NONE,2SgSubj,3PlObvObj,DubPrt,Neg,MISSING,,,,,
VTA,Cnj,VTA_irr,izhi,in,NONE,3PlProxSubj,3PlObvObj,DubPrt,Neg,MISSING,,,,,
VTA,Cnj,VTA_irr,izhi,in,NONE,3SgProxSubj,3PlObvObj,DubPrt,Neg,MISSING,,,,,
VTA,Cnj,VTA_irr,izhi,in,NONE,ExclSubj,3PlObvObj,DubPrt,Neg,MISSING,,,,,
VTA,Cnj,VTA_irr,izhi,in,NONE,InclSubj,3PlObvObj,DubPrt,Neg,MISSING,,,,,
VTA,Cnj,VTA_irr,izhi,in,NONE,XSubj,3PlObvObj,DubPrt,Neg,MISSING,,,,,
VTA,Cnj,VTA_irr,izhi,in,NONE,1SgSubj,3PlProxObj,DubPrt,Neg,MISSING,,,,,
VTA,Cnj,VTA_irr,izhi,in,NONE,2PlSubj,3PlProxObj,DubPrt,Neg,MISSING,,,,,
VTA,Cnj,VTA_irr,izhi,in,NONE,2SgSubj,3PlProxObj,DubPrt,Neg,MISSING,,,,,
VTA,Cnj,VTA_irr,izhi,in,NONE,3PlObvSubj,3PlProxObj,DubPrt,Neg,MISSING,,,,,
VTA,Cnj,VTA_irr,izhi,in,NONE,3SgObvSubj,3PlProxObj,DubPrt,Neg,MISSING,,,,,
VTA,Cnj,VTA_irr,izhi,in,NONE,ExclSubj,3PlProxObj,DubPrt,Neg,MISSING,,,,,
VTA,Cnj,VTA_irr,izhi,in,NONE,InclSubj,3PlProxObj,DubPrt,Neg,MISSING,,,,,
VTA,Cnj,VTA_irr,izhi,in,NONE,XSubj,3PlProxObj,DubPrt,Neg,MISSING,,,,,
VTA,Cnj,VTA_irr,izhi,in,NONE,1SgSubj,3SgObvObj,DubPrt,Neg,MISSING,,,,,
VTA,Cnj,VTA_irr,izhi,in,NONE,2PlSubj,3SgObvObj,DubPrt,Neg,MISSING,,,,,
VTA,Cnj,VTA_irr,izhi,in,NONE,2SgSubj,3SgObvObj,DubPrt,Neg,MISSING,,,,,
VTA,Cnj,VTA_irr,izhi,in,NONE,3PlProxSubj,3SgObvObj,DubPrt,Neg,MISSING,,,,,
VTA,Cnj,VTA_irr,izhi,in,NONE,3SgProxSubj,3SgObvObj,DubPrt,Neg,MISSING,,,,,
VTA,Cnj,VTA_irr,izhi,in,NONE,ExclSubj,3SgObvObj,DubPrt,Neg,MISSING,,,,,
VTA,Cnj,VTA_irr,izhi,in,NONE,InclSubj,3SgObvObj,DubPrt,Neg,MISSING,,,,,
VTA,Cnj,VTA_irr,izhi,in,NONE,XSubj,3SgObvObj,DubPrt,Neg,MISSING,,,,,
VTA,Cnj,VTA_irr,izhi,in,NONE,1SgSubj,3SgProxObj,DubPrt,Neg,MISSING,,,,,
VTA,Cnj,VTA_irr,izhi,in,NONE,2PlSubj,3SgProxObj,DubPrt,Neg,MISSING,,,,,
VTA,Cnj,VTA_irr,izhi,in,NONE,2SgSubj,3SgProxObj,DubPrt,Neg,MISSING,,,,,
VTA,Cnj,VTA_irr,izhi,in,NONE,3PlObvSubj,3SgProxObj,DubPrt,Neg,MISSING,,,,,
VTA,Cnj,VTA_irr,izhi,in,NONE,3SgObvSubj,3SgProxObj,DubPrt,Neg,MISSING,,,,,
VTA,Cnj,VTA_irr,izhi,in,NONE,ExclSubj,3SgProxObj,DubPrt,Neg,MISSING,,,,,
VTA,Cnj,VTA_irr,izhi,in,NONE,InclSubj,3SgProxObj,DubPrt,Neg,MISSING,,,,,
VTA,Cnj,VTA_irr,izhi,in,NONE,XSubj,3SgProxObj,DubPrt,Neg,MISSING,,,,,
VTA,Cnj,VTA_irr,izhi,in,NONE,2PlSubj,ExclObj,DubPrt,Neg,MISSING,,,,,
VTA,Cnj,VTA_irr,izhi,in,NONE,2SgSubj,ExclObj,DubPrt,Neg,MISSING,,,,,
VTA,Cnj,VTA_irr,izhi,in,NONE,3PlProxSubj,ExclObj,DubPrt,Neg,MISSING,,,,,
VTA,Cnj,VTA_irr,izhi,in,NONE,3SgProxSubj,ExclObj,DubPrt,Neg,MISSING,,,,,
VTA,Cnj,VTA_irr,izhi,in,NONE,XSubj,ExclObj,DubPrt,Neg,MISSING,,,,,
VTA,Cnj,VTA_irr,izhi,in,NONE,3PlProxSubj,InclObj,DubPrt,Neg,MISSING,,,,,
VTA,Cnj,VTA_irr,izhi,in,NONE,3SgProxSubj,InclObj,DubPrt,Neg,MISSING,,,,,
VTA,Cnj,VTA_irr,izhi,in,NONE,XSubj,InclObj,DubPrt,Neg,MISSING,,,,,
