Paradigm,Order,Class,Lemma,Stem,Head,Subject,Object,Mode,Negation,Form1Surface,Form1Split,Form1Source,Form2Surface,Form2Split,Form2Source
VII,Pcp/PVSub/gaa,VII_VV,ate,ate,0SgHead,0SgSubj,NONE,Neu,Pos,gaa-ateg,gaa-<<ate>>g,JDN-2010-MS-VII-p14,,,
VII,Pcp/PVSub/gaa,VII_VV,ate,ate,0SgHead,0SgSubj,NONE,Prt,Neg,gaa-atesinoogiban,gaa-<<ate>>sinoogiban,JDN-2010-MS-VII-p17,,,
VII,Pcp/PVSub/gaa,VII_VV,ate,ate,0SgHead,0SgSubj,NONE,Prt,Pos,gaa-ategiban,gaa-<<ate>>giban,JDN-2010-MS-VII-p16,,,
VII,Pcp/PVSub/gaa,VII_d,atemagad,atemagad,0PlObvHead,0PlObvSubj,NONE,Dub,Neg,gaa-atemagasininiigwen,gaa-<<atemaga>>sininiigwen,JDN-2010-MS-VII-p19,,,
VII,Pcp/PVSub/gaa,VII_d,atemagad,atemagad,0PlObvHead,0PlObvSubj,NONE,Dub,Pos,gaa-atemagadinigwen,gaa-<<atemagad>>inigwen,JDN-2010-MS-VII-p18,,,
VII,Pcp/PVSub/gaa,VII_d,atemagad,atemagad,0PlObvHead,0PlObvSubj,NONE,DubPrt,Neg,gaa-atemagasininigobanen,gaa-<<atemaga>>sininigobanen,JDN-2010-MS-VII-p21,,,
VII,Pcp/PVSub/gaa,VII_d,atemagad,atemagad,0PlObvHead,0PlObvSubj,NONE,DubPrt,Pos,gaa-atemagadinigobanen,gaa-<<atemagad>>inigobanen,JDN-2010-MS-VII-p20,,,
VII,Pcp/PVSub/gaa,VII_d,atemagad,atemagad,0PlObvHead,0PlObvSubj,NONE,Neu,Neg,gaa-atemagasininig,gaa-<<atemaga>>sininig,JDN-2010-MS-VII-p15,,,
VII,Pcp/PVSub/gaa,VII_d,atemagad,atemagad,0PlObvHead,0PlObvSubj,NONE,Neu,Pos,gaa-atemagadininig,gaa-<<atemagad>>ininig,GUESS,,,
VII,Pcp/PVSub/gaa,VII_d,atemagad,atemagad,0PlObvHead,0PlObvSubj,NONE,Prt,Neg,gaa-atemagasininigiban,gaa-<<atemaga>>sininigiban,JDN-2010-MS-VII-p17,,,
VII,Pcp/PVSub/gaa,VII_d,atemagad,atemagad,0PlObvHead,0PlObvSubj,NONE,Prt,Pos,gaa-atemagadininigiban,gaa-<<atemagad>>ininigiban,GUESS,,,
VII,Pcp/PVSub/gaa,VII_d,atemagad,atemagad,0PlHead,0PlSubj,NONE,Dub,Neg,gaa-atemagasinoogwen,gaa-<<atemaga>>sinoogwen,JDN-2010-MS-VII-p19,,,
VII,Pcp/PVSub/gaa,VII_d,atemagad,atemagad,0PlHead,0PlSubj,NONE,Dub,Pos,gaa-atemagadogwen,gaa-<<atemagad>>ogwen,JDN-2010-MS-VII-p18,,,
VII,Pcp/PVSub/gaa,VII_d,atemagad,atemagad,0PlHead,0PlSubj,NONE,DubPrt,Neg,gaa-atemagasinoogobanen,gaa-<<atemaga>>sinoogobanen,JDN-2010-MS-VII-p21,,,
VII,Pcp/PVSub/gaa,VII_d,atemagad,atemagad,0PlHead,0PlSubj,NONE,DubPrt,Pos,gaa-atemagadogobanen,gaa-<<atemagad>>ogobanen,JDN-2010-MS-VII-p20,,,
VII,Pcp/PVSub/gaa,VII_d,atemagad,atemagad,0PlHead,0PlSubj,NONE,Neu,Neg,gaa-atemagasinok,gaa-<<atemaga>>sinok,GUESS,,,
VII,Pcp/PVSub/gaa,VII_d,atemagad,atemagad,0PlHead,0PlSubj,NONE,Neu,Pos,gaa-atemagakin,gaa-<<atemaga>>kin,GUESS,,,
VII,Pcp/PVSub/gaa,VII_d,atemagad,atemagad,0PlHead,0PlSubj,NONE,Prt,Neg,gaa-atemagasinoogiban,gaa-<<atemaga>>sinoogiban,JDN-2010-MS-VII-p17,,,
VII,Pcp/PVSub/gaa,VII_d,atemagad,atemagad,0PlHead,0PlSubj,NONE,Prt,Pos,gaa-atemagakiban,gaa-<<atemaga>>kiban,JDN-2010-MS-VII-p16,,,
VII,Pcp/PVSub/gaa,VII_d,atemagad,atemagad,0SgObvHead,0SgObvSubj,NONE,Dub,Neg,gaa-atemagasininiigwen,gaa-<<atemaga>>sininiigwen,JDN-2010-MS-VII-p19,,,
VII,Pcp/PVSub/gaa,VII_d,atemagad,atemagad,0SgObvHead,0SgObvSubj,NONE,Dub,Pos,gaa-atemagadininigwen,gaa-<<atemagad>>ininigwen,GUESS,,,
VII,Pcp/PVSub/gaa,VII_d,atemagad,atemagad,0SgObvHead,0SgObvSubj,NONE,DubPrt,Neg,gaa-atemagasininigobanen,gaa-<<atemaga>>sininigobanen,JDN-2010-MS-VII-p21,,,
VII,Pcp/PVSub/gaa,VII_d,atemagad,atemagad,0SgObvHead,0SgObvSubj,NONE,DubPrt,Pos,gaa-atemagadinigobanen,gaa-<<atemagad>>inigobanen,JDN-2010-MS-VII-p20,,,
VII,Pcp/PVSub/gaa,VII_d,atemagad,atemagad,0SgObvHead,0SgObvSubj,NONE,Neu,Neg,gaa-atemagasininig,gaa-<<atemaga>>sininig,JDN-2010-MS-VII-p15,,,
VII,Pcp/PVSub/gaa,VII_d,atemagad,atemagad,0SgObvHead,0SgObvSubj,NONE,Neu,Pos,gaa-atemagadinig,gaa-<<atemagad>>inig,JDN-2010-MS-VII-p14,,,
VII,Pcp/PVSub/gaa,VII_d,atemagad,atemagad,0SgObvHead,0SgObvSubj,NONE,Prt,Neg,gaa-atemagasininigiban,gaa-<<atemaga>>sininigiban,JDN-2010-MS-VII-p17,,,
VII,Pcp/PVSub/gaa,VII_d,atemagad,atemagad,0SgObvHead,0SgObvSubj,NONE,Prt,Pos,gaa-atemagadinigiban,gaa-<<atemagad>>inigiban,JDN-2010-MS-VII-p16,,,
VII,Pcp/PVSub/gaa,VII_d,atemagad,atemagad,0SgHead,0SgSubj,NONE,Dub,Neg,gaa-atemagasinoogwen,gaa-<<atemaga>>sinoogwen,JDN-2010-MS-VII-p19,,,
VII,Pcp/PVSub/gaa,VII_d,atemagad,atemagad,0SgHead,0SgSubj,NONE,Dub,Pos,gaa-atemagadogwen,gaa-<<atemagad>>ogwen,JDN-2010-MS-VII-p18,,,
VII,Pcp/PVSub/gaa,VII_d,atemagad,atemagad,0SgHead,0SgSubj,NONE,DubPrt,Neg,gaa-atemagasinoogobanen,gaa-<<atemaga>>sinoogobanen,JDN-2010-MS-VII-p21,,,
VII,Pcp/PVSub/gaa,VII_d,atemagad,atemagad,0SgHead,0SgSubj,NONE,DubPrt,Pos,gaa-atemagadogobanen,gaa-<<atemagad>>ogobanen,JDN-2010-MS-VII-p20,,,
VII,Pcp/PVSub/gaa,VII_d,atemagad,atemagad,0SgHead,0SgSubj,NONE,Neu,Neg,gaa-atemagasinok,gaa-<<atemaga>>sinok,GUESS,,,
VII,Pcp/PVSub/gaa,VII_d,atemagad,atemagad,0SgHead,0SgSubj,NONE,Neu,Pos,gaa-atemagak,gaa-<<atemaga>>k,JDN-2010-MS-VII-p14,,,
VII,Pcp/PVSub/gaa,VII_d,atemagad,atemagad,0SgHead,0SgSubj,NONE,Prt,Neg,gaa-atemagasinoogiban,gaa-<<atemaga>>sinoogiban,JDN-2010-MS-VII-p17,,,
VII,Pcp/PVSub/gaa,VII_d,atemagad,atemagad,0SgHead,0SgSubj,NONE,Prt,Pos,gaa-atemagakiban,gaa-<<atemaga>>kiban,JDN-2010-MS-VII-p16,,,
VII,Pcp/PVSub/gaa,VII_n,bangisin,bangisin,0PlObvHead,0PlObvSubj,NONE,Dub,Neg,gaa-bangisinzininiigwen,gaa-<<bangisin>>zininiigwen,JDN-2010-MS-VII-p19,,,
VII,Pcp/PVSub/gaa,VII_n,bangisin,bangisin,0PlObvHead,0PlObvSubj,NONE,Dub,Pos,gaa-bangisininigwen,gaa-<<bangisin>>inigwen,JDN-2010-MS-VII-p18,,,
VII,Pcp/PVSub/gaa,VII_n,bangisin,bangisin,0PlObvHead,0PlObvSubj,NONE,DubPrt,Neg,gaa-bangisinzininigobanen,gaa-<<bangisin>>zininigobanen,JDN-2010-MS-VII-p21,,,
VII,Pcp/PVSub/gaa,VII_n,bangisin,bangisin,0PlObvHead,0PlObvSubj,NONE,DubPrt,Pos,gaa-bangisininigobanen,gaa-<<bangisin>>inigobanen,JDN-2010-MS-VII-p20,,,
VII,Pcp/PVSub/gaa,VII_n,bangisin,bangisin,0PlObvHead,0PlObvSubj,NONE,Neu,Neg,gaa-bangisinzininig,gaa-<<bangisin>>zininig,JDN-2010-MS-VII-p15,,,
VII,Pcp/PVSub/gaa,VII_n,bangisin,bangisin,0PlObvHead,0PlObvSubj,NONE,Neu,Pos,gaa-bangisinininig,gaa-<<bangisin>>ininig,GUESS,,,
VII,Pcp/PVSub/gaa,VII_n,bangisin,bangisin,0PlObvHead,0PlObvSubj,NONE,Prt,Neg,gaa-bangisinzininigiban,gaa-<<bangisin>>zininigiban,JDN-2010-MS-VII-p17,,,
VII,Pcp/PVSub/gaa,VII_n,bangisin,bangisin,0PlObvHead,0PlObvSubj,NONE,Prt,Pos,gaa-bangisinininigiban,gaa-<<bangisin>>ininigiban,GUESS,,,
VII,Pcp/PVSub/gaa,VII_n,bangisin,bangisin,0PlHead,0PlSubj,NONE,Dub,Neg,gaa-bangisinzinoogwen,gaa-<<bangisin>>zinoogwen,JDN-2010-MS-VII-p19,,,
VII,Pcp/PVSub/gaa,VII_n,bangisin,bangisin,0PlHead,0PlSubj,NONE,Dub,Pos,gaa-bangisinogwen,gaa-<<bangisin>>ogwen,JDN-2010-MS-VII-p18,,,
VII,Pcp/PVSub/gaa,VII_n,bangisin,bangisin,0PlHead,0PlSubj,NONE,DubPrt,Neg,gaa-bangisinzinoogobanen,gaa-<<bangisin>>zinoogobanen,JDN-2010-MS-VII-p21,,,
VII,Pcp/PVSub/gaa,VII_n,bangisin,bangisin,0PlHead,0PlSubj,NONE,DubPrt,Pos,gaa-bangisinogobanen,gaa-<<bangisin>>ogobanen,JDN-2010-MS-VII-p20,,,
VII,Pcp/PVSub/gaa,VII_n,bangisin,bangisin,0PlHead,0PlSubj,NONE,Neu,Neg,gaa-bangisinzinok,gaa-<<bangisin>>zinok,GUESS,,,
VII,Pcp/PVSub/gaa,VII_n,bangisin,bangisin,0PlHead,0PlSubj,NONE,Neu,Pos,gaa-bangisingin,gaa-<<bangisin>>gin,GUESS,,,
VII,Pcp/PVSub/gaa,VII_n,bangisin,bangisin,0PlHead,0PlSubj,NONE,Prt,Neg,gaa-bangisinzinoogiban,gaa-<<bangisin>>zinoogiban,JDN-2010-MS-VII-p17,,,
VII,Pcp/PVSub/gaa,VII_n,bangisin,bangisin,0PlHead,0PlSubj,NONE,Prt,Pos,gaa-bangisingiban,gaa-<<bangisin>>giban,JDN-2010-MS-VII-p16,,,
VII,Pcp/PVSub/gaa,VII_n,bangisin,bangisin,0SgObvHead,0SgObvSubj,NONE,Dub,Neg,gaa-bangisinzininiigwen,gaa-<<bangisin>>zininiigwen,JDN-2010-MS-VII-p19,,,
VII,Pcp/PVSub/gaa,VII_n,bangisin,bangisin,0SgObvHead,0SgObvSubj,NONE,Dub,Pos,gaa-bangisininigwen,gaa-<<bangisin>>inigwen,GUESS,,,
VII,Pcp/PVSub/gaa,VII_n,bangisin,bangisin,0SgObvHead,0SgObvSubj,NONE,DubPrt,Neg,gaa-bangisinzininigobanen,gaa-<<bangisin>>zininigobanen,JDN-2010-MS-VII-p21,,,
VII,Pcp/PVSub/gaa,VII_n,bangisin,bangisin,0SgObvHead,0SgObvSubj,NONE,DubPrt,Pos,gaa-bangisininigobanen,gaa-<<bangisin>>inigobanen,JDN-2010-MS-VII-p20,,,
VII,Pcp/PVSub/gaa,VII_n,bangisin,bangisin,0SgObvHead,0SgObvSubj,NONE,Neu,Neg,gaa-bangisinzininig,gaa-<<bangisin>>zininig,JDN-2010-MS-VII-p15,,,
VII,Pcp/PVSub/gaa,VII_n,bangisin,bangisin,0SgObvHead,0SgObvSubj,NONE,Neu,Pos,gaa-bangisininig,gaa-<<bangisin>>inig,JDN-2010-MS-VII-p14,,,
VII,Pcp/PVSub/gaa,VII_n,bangisin,bangisin,0SgObvHead,0SgObvSubj,NONE,Prt,Neg,gaa-bangisinzininigiban,gaa-<<bangisin>>zininigiban,JDN-2010-MS-VII-p17,,,
VII,Pcp/PVSub/gaa,VII_n,bangisin,bangisin,0SgObvHead,0SgObvSubj,NONE,Prt,Pos,gaa-bangisininigiban,gaa-<<bangisin>>inigiban,JDN-2010-MS-VII-p16,,,
VII,Pcp/PVSub/gaa,VII_n,bangisin,bangisin,0SgHead,0SgSubj,NONE,Dub,Neg,gaa-bangisinzinoogwen,gaa-<<bangisin>>zinoogwen,JDN-2010-MS-VII-p19,,,
VII,Pcp/PVSub/gaa,VII_n,bangisin,bangisin,0SgHead,0SgSubj,NONE,Dub,Pos,gaa-bangisinogwen,gaa-<<bangisin>>ogwen,JDN-2010-MS-VII-p18,,,
VII,Pcp/PVSub/gaa,VII_n,bangisin,bangisin,0SgHead,0SgSubj,NONE,DubPrt,Neg,gaa-bangisinzinoogobanen,gaa-<<bangisin>>zinoogobanen,JDN-2010-MS-VII-p21,,,
VII,Pcp/PVSub/gaa,VII_n,bangisin,bangisin,0SgHead,0SgSubj,NONE,DubPrt,Pos,gaa-bangisinogobanen,gaa-<<bangisin>>ogobanen,JDN-2010-MS-VII-p20,,,
VII,Pcp/PVSub/gaa,VII_n,bangisin,bangisin,0SgHead,0SgSubj,NONE,Neu,Neg,gaa-bangisinzinok,gaa-<<bangisin>>zinok,GUESS,,,
VII,Pcp/PVSub/gaa,VII_n,bangisin,bangisin,0SgHead,0SgSubj,NONE,Neu,Pos,gaa-bangising,gaa-<<bangisin>>g,JDN-2010-MS-VII-p14,,,
VII,Pcp/PVSub/gaa,VII_n,bangisin,bangisin,0SgHead,0SgSubj,NONE,Prt,Neg,gaa-bangisinzinoogiban,gaa-<<bangisin>>zinoogiban,JDN-2010-MS-VII-p17,,,
VII,Pcp/PVSub/gaa,VII_n,bangisin,bangisin,0SgHead,0SgSubj,NONE,Prt,Pos,gaa-bangisingiban,gaa-<<bangisin>>giban,JDN-2010-MS-VII-p16,,,
VII,Pcp/PVSub/gaa,VII_V,dakaagami,dakaagami,0PlObvHead,0PlObvSubj,NONE,Dub,Neg,gaa-dakaagamisininiigwen,gaa-<<dakaagami>>sininiigwen,GUESS,,,
VII,Pcp/PVSub/gaa,VII_V,dakaagami,dakaagami,0PlObvHead,0PlObvSubj,NONE,Dub,Pos,gaa-dakaagaminigwen,gaa-<<dakaagami>>nigwen,GUESS,,,
VII,Pcp/PVSub/gaa,VII_V,dakaagami,dakaagami,0PlObvHead,0PlObvSubj,NONE,DubPrt,Neg,gaa-dakaagamisininigobanen,gaa-<<dakaagami>>sininigobanen,GUESS,,,
VII,Pcp/PVSub/gaa,VII_V,dakaagami,dakaagami,0PlObvHead,0PlObvSubj,NONE,DubPrt,Pos,gaa-dakaagaminigobanen,gaa-<<dakaagami>>nigobanen,GUESS,,,
VII,Pcp/PVSub/gaa,VII_V,dakaagami,dakaagami,0PlObvHead,0PlObvSubj,NONE,Neu,Neg,gaa-dakaagamisininig,gaa-<<dakaagami>>sininig,GUESS,,,
VII,Pcp/PVSub/gaa,VII_V,dakaagami,dakaagami,0PlObvHead,0PlObvSubj,NONE,Neu,Pos,gaa-dakaagamininig,gaa-<<dakaagami>>ninig,GUESS,,,
VII,Pcp/PVSub/gaa,VII_V,dakaagami,dakaagami,0PlObvHead,0PlObvSubj,NONE,Prt,Neg,gaa-dakaagamisininigiban,gaa-<<dakaagami>>sininigiban,GUESS,,,
VII,Pcp/PVSub/gaa,VII_V,dakaagami,dakaagami,0PlObvHead,0PlObvSubj,NONE,Prt,Pos,gaa-dakaagamininigiban,gaa-<<dakaagami>>ninigiban,GUESS,,,
VII,Pcp/PVSub/gaa,VII_V,dakaagami,dakaagami,0PlHead,0PlSubj,NONE,Dub,Neg,gaa-dakaagamisinoogwen,gaa-<<dakaagami>>sinoogwen,GUESS,,,
VII,Pcp/PVSub/gaa,VII_V,dakaagami,dakaagami,0PlHead,0PlSubj,NONE,Dub,Pos,gaa-dakaagamigwen,gaa-<<dakaagami>>gwen,GUESS,,,
VII,Pcp/PVSub/gaa,VII_V,dakaagami,dakaagami,0PlHead,0PlSubj,NONE,DubPrt,Neg,gaa-dakaagamisinoogobanen,gaa-<<dakaagami>>sinoogobanen,GUESS,,,
VII,Pcp/PVSub/gaa,VII_V,dakaagami,dakaagami,0PlHead,0PlSubj,NONE,DubPrt,Pos,gaa-dakaagamigobanen,gaa-<<dakaagami>>gobanen,GUESS,,,
VII,Pcp/PVSub/gaa,VII_V,dakaagami,dakaagami,0PlHead,0PlSubj,NONE,Neu,Neg,gaa-dakaagamisinok,gaa-<<dakaagami>>sinok,GUESS,,,
VII,Pcp/PVSub/gaa,VII_V,dakaagami,dakaagami,0PlHead,0PlSubj,NONE,Neu,Pos,gaa-dakaagamigin,gaa-<<dakaagami>>gin,GUESS,,,
VII,Pcp/PVSub/gaa,VII_V,dakaagami,dakaagami,0PlHead,0PlSubj,NONE,Prt,Neg,gaa-dakaagamisinoogiban,gaa-<<dakaagami>>sinoogiban,GUESS,,,
VII,Pcp/PVSub/gaa,VII_V,dakaagami,dakaagami,0PlHead,0PlSubj,NONE,Prt,Pos,gaa-dakaagamigiban,gaa-<<dakaagami>>giban,GUESS,,,
VII,Pcp/PVSub/gaa,VII_V,dakaagami,dakaagami,0SgObvHead,0SgObvSubj,NONE,Dub,Neg,gaa-dakaagamisininiigwen,gaa-<<dakaagami>>sininiigwen,GUESS,,,
VII,Pcp/PVSub/gaa,VII_V,dakaagami,dakaagami,0SgObvHead,0SgObvSubj,NONE,Dub,Pos,gaa-dakaagamininigwen,gaa-<<dakaagami>>ninigwen,GUESS,,,
VII,Pcp/PVSub/gaa,VII_V,dakaagami,dakaagami,0SgObvHead,0SgObvSubj,NONE,DubPrt,Neg,gaa-dakaagamisininigobanen,gaa-<<dakaagami>>sininigobanen,GUESS,,,
VII,Pcp/PVSub/gaa,VII_V,dakaagami,dakaagami,0SgObvHead,0SgObvSubj,NONE,DubPrt,Pos,gaa-dakaagaminigobanen,gaa-<<dakaagami>>nigobanen,GUESS,,,
VII,Pcp/PVSub/gaa,VII_V,dakaagami,dakaagami,0SgObvHead,0SgObvSubj,NONE,Neu,Neg,gaa-dakaagamisininig,gaa-<<dakaagami>>sininig,GUESS,,,
VII,Pcp/PVSub/gaa,VII_V,dakaagami,dakaagami,0SgObvHead,0SgObvSubj,NONE,Neu,Pos,gaa-dakaagaminig,gaa-<<dakaagami>>nig,GUESS,,,
VII,Pcp/PVSub/gaa,VII_V,dakaagami,dakaagami,0SgObvHead,0SgObvSubj,NONE,Prt,Neg,gaa-dakaagamisininigiban,gaa-<<dakaagami>>sininigiban,GUESS,,,
VII,Pcp/PVSub/gaa,VII_V,dakaagami,dakaagami,0SgObvHead,0SgObvSubj,NONE,Prt,Pos,gaa-dakaagaminigiban,gaa-<<dakaagami>>nigiban,GUESS,,,
VII,Pcp/PVSub/gaa,VII_V,dakaagami,dakaagami,0SgHead,0SgSubj,NONE,Dub,Neg,gaa-dakaagamisinoogwen,gaa-<<dakaagami>>sinoogwen,GUESS,,,
VII,Pcp/PVSub/gaa,VII_V,dakaagami,dakaagami,0SgHead,0SgSubj,NONE,Dub,Pos,gaa-dakaagamigwen,gaa-<<dakaagami>>gwen,GUESS,,,
VII,Pcp/PVSub/gaa,VII_V,dakaagami,dakaagami,0SgHead,0SgSubj,NONE,DubPrt,Neg,gaa-dakaagamisinoogobanen,gaa-<<dakaagami>>sinoogobanen,GUESS,,,
VII,Pcp/PVSub/gaa,VII_V,dakaagami,dakaagami,0SgHead,0SgSubj,NONE,DubPrt,Pos,gaa-dakaagamigobanen,gaa-<<dakaagami>>gobanen,GUESS,,,
VII,Pcp/PVSub/gaa,VII_V,dakaagami,dakaagami,0SgHead,0SgSubj,NONE,Neu,Neg,gaa-dakaagamisinok,gaa-<<dakaagami>>sinok,GUESS,,,
VII,Pcp/PVSub/gaa,VII_V,dakaagami,dakaagami,0SgHead,0SgSubj,NONE,Neu,Pos,gaa-dakaagamig,gaa-<<dakaagami>>g,JDN-2010-MS-VII-p14,,,
VII,Pcp/PVSub/gaa,VII_V,dakaagami,dakaagami,0SgHead,0SgSubj,NONE,Prt,Neg,gaa-dakaagamisinoogiban,gaa-<<dakaagami>>sinoogiban,GUESS,,,
VII,Pcp/PVSub/gaa,VII_V,dakaagami,dakaagami,0SgHead,0SgSubj,NONE,Prt,Pos,gaa-dakaagamigiban,gaa-<<dakaagami>>giban,GUESS,,,
VII,Pcp/PVSub/gaa,VII_VV,gonzaabii,gonzaabii,0PlObvHead,0PlObvSubj,NONE,Dub,Neg,gaa-gonzaabiisininiigwen,gaa-<<gonzaabii>>sininiigwen,JDN-2010-MS-VII-p19,,,
VII,Pcp/PVSub/gaa,VII_VV,gonzaabii,gonzaabii,0PlObvHead,0PlObvSubj,NONE,Dub,Pos,gaa-gonzaabiinigwen,gaa-<<gonzaabii>>nigwen,JDN-2010-MS-VII-p18,,,
VII,Pcp/PVSub/gaa,VII_VV,gonzaabii,gonzaabii,0PlObvHead,0PlObvSubj,NONE,DubPrt,Neg,gaa-gonzaabiisininigobanen,gaa-<<gonzaabii>>sininigobanen,JDN-2010-MS-VII-p21,,,
VII,Pcp/PVSub/gaa,VII_VV,gonzaabii,gonzaabii,0PlObvHead,0PlObvSubj,NONE,DubPrt,Pos,gaa-gonzaabiinigobanen,gaa-<<gonzaabii>>nigobanen,JDN-2010-MS-VII-p20,,,
VII,Pcp/PVSub/gaa,VII_VV,gonzaabii,gonzaabii,0PlObvHead,0PlObvSubj,NONE,Neu,Neg,gaa-gonzaabiisininig,gaa-<<gonzaabii>>sininig,JDN-2010-MS-VII-p15,,,
VII,Pcp/PVSub/gaa,VII_VV,gonzaabii,gonzaabii,0PlObvHead,0PlObvSubj,NONE,Neu,Pos,gaa-gonzaabiininig,gaa-<<gonzaabii>>ninig,GUESS,,,
VII,Pcp/PVSub/gaa,VII_VV,gonzaabii,gonzaabii,0PlObvHead,0PlObvSubj,NONE,Prt,Neg,gaa-gonzaabiisininigiban,gaa-<<gonzaabii>>sininigiban,JDN-2010-MS-VII-p17,,,
VII,Pcp/PVSub/gaa,VII_VV,gonzaabii,gonzaabii,0PlObvHead,0PlObvSubj,NONE,Prt,Pos,gaa-gonzaabiininigiban,gaa-<<gonzaabii>>ninigiban,GUESS,,,
VII,Pcp/PVSub/gaa,VII_VV,gonzaabii,gonzaabii,0PlHead,0PlSubj,NONE,Dub,Neg,gaa-gonzaabiisinoogwen,gaa-<<gonzaabii>>sinoogwen,JDN-2010-MS-VII-p19,,,
VII,Pcp/PVSub/gaa,VII_VV,gonzaabii,gonzaabii,0PlHead,0PlSubj,NONE,Dub,Pos,gaa-gonzaabiigwen,gaa-<<gonzaabii>>gwen,JDN-2010-MS-VII-p18,,,
VII,Pcp/PVSub/gaa,VII_VV,gonzaabii,gonzaabii,0PlHead,0PlSubj,NONE,DubPrt,Neg,gaa-gonzaabiisinoogobanen,gaa-<<gonzaabii>>sinoogobanen,JDN-2010-MS-VII-p21,,,
VII,Pcp/PVSub/gaa,VII_VV,gonzaabii,gonzaabii,0PlHead,0PlSubj,NONE,DubPrt,Pos,gaa-gonzaabiigobanen,gaa-<<gonzaabii>>gobanen,JDN-2010-MS-VII-p20,,,
VII,Pcp/PVSub/gaa,VII_VV,gonzaabii,gonzaabii,0PlHead,0PlSubj,NONE,Neu,Neg,gaa-gonzaabiisinok,gaa-<<gonzaabii>>sinok,GUESS,,,
VII,Pcp/PVSub/gaa,VII_VV,gonzaabii,gonzaabii,0PlHead,0PlSubj,NONE,Neu,Pos,gaa-gonzaabiigin,gaa-<<gonzaabii>>gin,GUESS,,,
VII,Pcp/PVSub/gaa,VII_VV,gonzaabii,gonzaabii,0PlHead,0PlSubj,NONE,Prt,Neg,gaa-gonzaabiisinoogiban,gaa-<<gonzaabii>>sinoogiban,JDN-2010-MS-VII-p17,,,
VII,Pcp/PVSub/gaa,VII_VV,gonzaabii,gonzaabii,0PlHead,0PlSubj,NONE,Prt,Pos,gaa-gonzaabiigiban,gaa-<<gonzaabii>>giban,JDN-2010-MS-VII-p16,,,
VII,Pcp/PVSub/gaa,VII_VV,gonzaabii,gonzaabii,0SgObvHead,0SgObvSubj,NONE,Dub,Neg,gaa-gonzaabiisininiigwen,gaa-<<gonzaabii>>sininiigwen,JDN-2010-MS-VII-p19,,,
VII,Pcp/PVSub/gaa,VII_VV,gonzaabii,gonzaabii,0SgObvHead,0SgObvSubj,NONE,Dub,Pos,gaa-gonzaabiininigwen,gaa-<<gonzaabii>>ninigwen,GUESS,,,
VII,Pcp/PVSub/gaa,VII_VV,gonzaabii,gonzaabii,0SgObvHead,0SgObvSubj,NONE,DubPrt,Neg,gaa-gonzaabiisininigobanen,gaa-<<gonzaabii>>sininigobanen,JDN-2010-MS-VII-p21,,,
VII,Pcp/PVSub/gaa,VII_VV,gonzaabii,gonzaabii,0SgObvHead,0SgObvSubj,NONE,DubPrt,Pos,gaa-gonzaabiinigobanen,gaa-<<gonzaabii>>nigobanen,JDN-2010-MS-VII-p20,,,
VII,Pcp/PVSub/gaa,VII_VV,gonzaabii,gonzaabii,0SgObvHead,0SgObvSubj,NONE,Neu,Neg,gaa-gonzaabiisininig,gaa-<<gonzaabii>>sininig,JDN-2010-MS-VII-p15,,,
VII,Pcp/PVSub/gaa,VII_VV,gonzaabii,gonzaabii,0SgObvHead,0SgObvSubj,NONE,Neu,Pos,gaa-gonzaabiinig,gaa-<<gonzaabii>>nig,JDN-2010-MS-VII-p14,,,
VII,Pcp/PVSub/gaa,VII_VV,gonzaabii,gonzaabii,0SgObvHead,0SgObvSubj,NONE,Prt,Neg,gaa-gonzaabiisininigiban,gaa-<<gonzaabii>>sininigiban,JDN-2010-MS-VII-p17,,,
VII,Pcp/PVSub/gaa,VII_VV,gonzaabii,gonzaabii,0SgObvHead,0SgObvSubj,NONE,Prt,Pos,gaa-gonzaabiinigiban,gaa-<<gonzaabii>>nigiban,JDN-2010-MS-VII-p16,,,
VII,Pcp/PVSub/gaa,VII_VV,gonzaabii,gonzaabii,0SgHead,0SgSubj,NONE,Dub,Neg,gaa-gonzaabiisinoogwen,gaa-<<gonzaabii>>sinoogwen,JDN-2010-MS-VII-p19,,,
VII,Pcp/PVSub/gaa,VII_VV,gonzaabii,gonzaabii,0SgHead,0SgSubj,NONE,Dub,Pos,gaa-gonzaabiigwen,gaa-<<gonzaabii>>gwen,JDN-2010-MS-VII-p18,,,
VII,Pcp/PVSub/gaa,VII_VV,gonzaabii,gonzaabii,0SgHead,0SgSubj,NONE,DubPrt,Neg,gaa-gonzaabiisinoogobanen,gaa-<<gonzaabii>>sinoogobanen,JDN-2010-MS-VII-p21,,,
VII,Pcp/PVSub/gaa,VII_VV,gonzaabii,gonzaabii,0SgHead,0SgSubj,NONE,DubPrt,Pos,gaa-gonzaabiigobanen,gaa-<<gonzaabii>>gobanen,JDN-2010-MS-VII-p20,,,
VII,Pcp/PVSub/gaa,VII_VV,gonzaabii,gonzaabii,0SgHead,0SgSubj,NONE,Neu,Neg,gaa-gonzaabiisinok,gaa-<<gonzaabii>>sinok,GUESS,,,
VII,Pcp/PVSub/gaa,VII_VV,gonzaabii,gonzaabii,0SgHead,0SgSubj,NONE,Neu,Pos,gaa-gonzaabiig,gaa-<<gonzaabii>>g,JDN-2010-MS-VII-p14,,,
