Paradigm,Order,Class,Lemma,Stem,Head,Subject,Object,Mode,Negation,Form1Surface,Form1Split,Form1Source,Form2Surface,Form2Split,Form2Source,Form3Surface,Form3Split,Form3Source
VTI,Ind,VTI_i,miijin,miiji,NONE,3SgProxSubj,0SgObj,Neu,Pos,omiijin,o<<miiji>>n,JDN-2010-MS-VTI-p5,,,,,,
VTI,Ind,VTI_oo,wanitoon,wanit,NONE,3SgProxSubj,0SgObj,Neu,Pos,owanitoon,o<<wanit>>oon,JDN-2010-MS-VTI-p5,,,,,,
VTI,Ind,VTI_aa,ayaan,ayaa,NONE,ExclSubj,0SgObj,Neu,Pos,nidayaamin,ni<<ayaa>>min,JDN-2010-MS-VTI-p7,,,,,,
VTI,Ind,VTI_am,waabandan,waaband,NONE,ExclSubj,0SgObj,Neu,Pos,niwaabandaamin,ni<<waaband>>aamin,JDN-2010-MS-VTI-p5,,,,,,
VTI,Ind,VTI_i,miijin,miiji,NONE,ExclSubj,0SgObj,Neu,Pos,nimiijimin,ni<<miiji>>min,JDN-2010-MS-VTI-p5,,,,,,
VTI,Ind,VTI_oo,wanitoon,wanit,NONE,ExclSubj,0SgObj,Neu,Pos,niwanitoomin,ni<<wanit>>oomin,JDN-2010-MS-VTI-p5,,,,,,
VTI,Ind,VTI_aa,ayaan,ayaa,NONE,InclSubj,0SgObj,Neu,Pos,gidayaamin,gi<<ayaa>>min,JDN-2010-MS-VTI-p7,,,,,,
VTI,Ind,VTI_am,waabandan,waaband,NONE,InclSubj,0SgObj,Neu,Pos,giwaabandaamin,gi<<waaband>>aamin,JDN-2010-MS-VTI-p5,,,,,,
VTI,Ind,VTI_i,miijin,miiji,NONE,InclSubj,0SgObj,Neu,Pos,gimiijimin,gi<<miiji>>min,JDN-2010-MS-VTI-p5,,,,,,
VTI,Ind,VTI_oo,wanitoon,wanit,NONE,InclSubj,0SgObj,Neu,Pos,giwanitoomin,gi<<wanit>>oomin,JDN-2010-MS-VTI-p5,,,,,,
VTI,Ind,VTI_aa,ayaan,ayaa,NONE,XSubj,0SgObj,Neu,Pos,MISSING,,,,,,,,
VTI,Ind,VTI_am,waabandan,waaband,NONE,XSubj,0SgObj,Neu,Pos,MISSING,,,,,,,,
VTI,Ind,VTI_i,miijin,miiji,NONE,XSubj,0SgObj,Neu,Pos,MISSING,,,,,,,,
VTI,Ind,VTI_oo,wanitoon,wanit,NONE,XSubj,0SgObj,Neu,Pos,MISSING,,,,,,,,
VTI,Ind,VTI_aa,ayaan,ayaa,NONE,1SgSubj,0PlObj,Prt,Neg,nidayaasiinaabaniin,ni<<ayaa>>siinaabaniin,JDN-2010-MS-VTI-p14,nidayaasiinaabanen,ni<<ayaa>>siinaabanen,JDN-2010-MS-VTI-p14,,,
VTI,Ind,VTI_am,waabandan,waaband,NONE,1SgSubj,0PlObj,Prt,Neg,niwaabandanziinaabaniin,ni<<waaband>>anziinaabaniin,JDN-2010-MS-VTI-p12,niwaabandanziinaabanen,ni<<waaband>>anziinaabanen,JDN-2010-MS-VTI-p12,,,
VTI,Ind,VTI_i,miijin,miiji,NONE,1SgSubj,0PlObj,Prt,Neg,nimiijisiinaabaniin,ni<<miiji>>siinaabaniin,JDN-2010-MS-VTI-p12,nimiijisiinaabanen,ni<<miiji>>siinaabanen,JDN-2010-MS-VTI-p12,,,
VTI,Ind,VTI_oo,wanitoon,wanit,NONE,1SgSubj,0PlObj,Prt,Neg,niwanitoosiinaabaniin,ni<<wanit>>oosiinaabaniin,JDN-2010-MS-VTI-p12,niwanitoosiinaabanen,ni<<wanit>>oosiinaabanen,JDN-2010-MS-VTI-p12,,,
VTI,Ind,VTI_aa,ayaan,ayaa,NONE,2PlSubj,0PlObj,Prt,Neg,gidayaasiinaawaabaniin,gi<<ayaa>>siinaawaabaniin,JDN-2010-MS-VTI-p14,gidayaasiinaawaabanen,gi<<ayaa>>siinaawaabanen,JDN-2010-MS-VTI-p14,,,
VTI,Ind,VTI_am,waabandan,waaband,NONE,2PlSubj,0PlObj,Prt,Neg,giwaabandanziinaawaabaniin,gi<<waaband>>anziinaawaabaniin,JDN-2010-MS-VTI-p12,giwaabandanziinaawaabanen,gi<<waaband>>anziinaawaabanen,JDN-2010-MS-VTI-p12,,,
VTI,Ind,VTI_i,miijin,miiji,NONE,2PlSubj,0PlObj,Prt,Neg,gimiijisiinaawaabaniin,gi<<miiji>>siinaawaabaniin,JDN-2010-MS-VTI-p12,gimiijisiinaawaabanen,gi<<miiji>>siinaawaabanen,JDN-2010-MS-VTI-p12,,,
VTI,Ind,VTI_oo,wanitoon,wanit,NONE,2PlSubj,0PlObj,Prt,Neg,giwanitoosiinaawaabaniin,gi<<wanit>>oosiinaawaabaniin,JDN-2010-MS-VTI-p12,giwanitoosiinaawaabanen,gi<<wanit>>oosiinaawaabanen,JDN-2010-MS-VTI-p12,,,
VTI,Ind,VTI_aa,ayaan,ayaa,NONE,2SgSubj,0PlObj,Prt,Neg,gidayaasiinaabaniin,gi<<ayaa>>siinaabaniin,JDN-2010-MS-VTI-p14,gidayaasiinaabanen,gi<<ayaa>>siinaabanen,JDN-2010-MS-VTI-p14,,,
VTI,Ind,VTI_am,waabandan,waaband,NONE,2SgSubj,0PlObj,Prt,Neg,giwaabandanziinaabaniin,gi<<waaband>>anziinaabaniin,JDN-2010-MS-VTI-p12,giwaabandanziinaabanen,gi<<waaband>>anziinaabanen,JDN-2010-MS-VTI-p12,,,
VTI,Ind,VTI_i,miijin,miiji,NONE,2SgSubj,0PlObj,Prt,Neg,gimiijisiinaabaniin,gi<<miiji>>siinaabaniin,JDN-2010-MS-VTI-p12,gimiijisiinaabanen,gi<<miiji>>siinaabanen,JDN-2010-MS-VTI-p12,,,
VTI,Ind,VTI_oo,wanitoon,wanit,NONE,2SgSubj,0PlObj,Prt,Neg,giwanitoosiinaabaniin,gi<<wanit>>oosiinaabaniin,JDN-2010-MS-VTI-p12,giwanitoosiinaabanen,gi<<wanit>>oosiinaabanen,JDN-2010-MS-VTI-p12,,,
VTI,Ind,VTI_aa,ayaan,ayaa,NONE,3PlObvSubj,0PlObj,Prt,Neg,odayaasiininaabaniin,o<<ayaa>>siininaabaniin,JDN-2010-MS-VTI-p14,odayaasiininaabanen,o<<ayaa>>siininaabanen,JDN-2010-MS-VTI-p14,,,
VTI,Ind,VTI_am,waabandan,waaband,NONE,3PlObvSubj,0PlObj,Prt,Neg,owaabandanziininaabaniin,o<<waaband>>anziininaabaniin,JDN-2010-MS-VTI-p12,owaabandanziininaabanen,o<<waaband>>anziininaabanen,JDN-2010-MS-VTI-p12,,,
VTI,Ind,VTI_i,miijin,miiji,NONE,3PlObvSubj,0PlObj,Prt,Neg,omiijisiininaabaniin,o<<miiji>>siininaabaniin,JDN-2010-MS-VTI-p12,omiijisiininaabanen,o<<miiji>>siininaabanen,JDN-2010-MS-VTI-p12,,,
VTI,Ind,VTI_oo,wanitoon,wanit,NONE,3PlObvSubj,0PlObj,Prt,Neg,owanitoosiinininaabaniin,o<<wanit>>oosiinininaabaniin,JDN-2010-MS-VTI-p12,owanitoosiinininaabanen,o<<wanit>>oosiinininaabanen,JDN-2010-MS-VTI-p12,,,
VTI,Ind,VTI_aa,ayaan,ayaa,NONE,3PlProxSubj,0PlObj,Prt,Neg,odayaasiinaawaabaniin,o<<ayaa>>siinaawaabaniin,JDN-2010-MS-VTI-p14,odayaasiinaawaabanen,o<<ayaa>>siinaawaabanen,JDN-2010-MS-VTI-p14,,,
VTI,Ind,VTI_am,waabandan,waaband,NONE,3PlProxSubj,0PlObj,Prt,Neg,owaabandanziinaawaabaniin,o<<waaband>>anziinaawaabaniin,JDN-2010-MS-VTI-p12,owaabandanziinaawaabanen,o<<waaband>>anziinaawaabanen,JDN-2010-MS-VTI-p12,,,
VTI,Ind,VTI_i,miijin,miiji,NONE,3PlProxSubj,0PlObj,Prt,Neg,omiijisiinaawaabaniin,o<<miiji>>siinaawaabaniin,JDN-2010-MS-VTI-p12,omiijisiinaawaabanen,o<<miiji>>siinaawaabanen,JDN-2010-MS-VTI-p12,,,
VTI,Ind,VTI_oo,wanitoon,wanit,NONE,3PlProxSubj,0PlObj,Prt,Neg,owanitoosiinaawaabaniin,o<<wanit>>oosiinaawaabaniin,JDN-2010-MS-VTI-p12,owanitoosiinaawaabanen,o<<wanit>>oosiinaawaabanen,JDN-2010-MS-VTI-p12,,,
VTI,Ind,VTI_aa,ayaan,ayaa,NONE,3SgObvSubj,0PlObj,Prt,Neg,odayaasiininaabaniin,o<<ayaa>>siininaabaniin,JDN-2010-MS-VTI-p14,odayaasiininaabanen,o<<ayaa>>siininaabanen,JDN-2010-MS-VTI-p14,,,
VTI,Ind,VTI_am,waabandan,waaband,NONE,3SgObvSubj,0PlObj,Prt,Neg,owaabandanziininaabaniin,o<<waaband>>anziininaabaniin,JDN-2010-MS-VTI-p12,owaabandanziininaabanen,o<<waaband>>anziininaabanen,JDN-2010-MS-VTI-p12,,,
VTI,Ind,VTI_i,miijin,miiji,NONE,3SgObvSubj,0PlObj,Prt,Neg,omiijisiininaabaniin,o<<miiji>>siininaabaniin,JDN-2010-MS-VTI-p12,omiijisiininaabanen,o<<miiji>>siininaabanen,JDN-2010-MS-VTI-p12,,,
VTI,Ind,VTI_oo,wanitoon,wanit,NONE,3SgObvSubj,0PlObj,Prt,Neg,owanitoosiinininaabaniin,o<<wanit>>oosiinininaabaniin,JDN-2010-MS-VTI-p12,owanitoosiinininaabanen,o<<wanit>>oosiinininaabanen,JDN-2010-MS-VTI-p12,,,
VTI,Ind,VTI_aa,ayaan,ayaa,NONE,3SgProxSubj,0PlObj,Prt,Neg,odayaasiinaabaniin,o<<ayaa>>siinaabaniin,JDN-2010-MS-VTI-p14,odayaasiinaabanen,o<<ayaa>>siinaabanen,JDN-2010-MS-VTI-p14,,,
VTI,Ind,VTI_am,waabandan,waaband,NONE,3SgProxSubj,0PlObj,Prt,Neg,owaabandanziinaabaniin,o<<waaband>>anziinaabaniin,JDN-2010-MS-VTI-p12,owaabandanziinaabanen,o<<waaband>>anziinaabanen,JDN-2010-MS-VTI-p12,,,
VTI,Ind,VTI_i,miijin,miiji,NONE,3SgProxSubj,0PlObj,Prt,Neg,omiijisiinaabaniin,o<<miiji>>siinaabaniin,JDN-2010-MS-VTI-p12,omiijisiinaabanen,o<<miiji>>siinaabanen,JDN-2010-MS-VTI-p12,,,
VTI,Ind,VTI_oo,wanitoon,wanit,NONE,3SgProxSubj,0PlObj,Prt,Neg,owanitoosiinaabaniin,o<<wanit>>oosiinaabaniin,JDN-2010-MS-VTI-p12,owanitoosiinaabanen,o<<wanit>>oosiinaabanen,JDN-2010-MS-VTI-p12,,,
VTI,Ind,VTI_aa,ayaan,ayaa,NONE,ExclSubj,0PlObj,Prt,Neg,nidayaasiiminaabaniin,ni<<ayaa>>siiminaabaniin,JDN-2010-MS-VTI-p14,nidayaasiiminaabanen,ni<<ayaa>>siiminaabanen,JDN-2010-MS-VTI-p14,,,
VTI,Ind,VTI_am,waabandan,waaband,NONE,ExclSubj,0PlObj,Prt,Neg,niwaabandanziiminaabaniin,ni<<waaband>>anziiminaabaniin,JDN-2010-MS-VTI-p12,niwaabandanziiminaabanen,ni<<waaband>>anziiminaabanen,JDN-2010-MS-VTI-p12,,,
VTI,Ind,VTI_i,miijin,miiji,NONE,ExclSubj,0PlObj,Prt,Neg,nimiijisiiminaabaniin,ni<<miiji>>siiminaabaniin,JDN-2010-MS-VTI-p12,nimiijisiiminaabanen,ni<<miiji>>siiminaabanen,JDN-2010-MS-VTI-p12,,,
VTI,Ind,VTI_oo,wanitoon,wanit,NONE,ExclSubj,0PlObj,Prt,Neg,niwanitoosiiminaabaniin,ni<<wanit>>oosiiminaabaniin,JDN-2010-MS-VTI-p12,niwanitoosiiminaabanen,ni<<wanit>>oosiiminaabanen,JDN-2010-MS-VTI-p12,,,
VTI,Ind,VTI_aa,ayaan,ayaa,NONE,InclSubj,0PlObj,Prt,Neg,gidayaasiiminaabaniin,gi<<ayaa>>siiminaabaniin,JDN-2010-MS-VTI-p14,gidayaasiiminaabanen,gi<<ayaa>>siiminaabanen,JDN-2010-MS-VTI-p14,,,
VTI,Ind,VTI_am,waabandan,waaband,NONE,InclSubj,0PlObj,Prt,Neg,giwaabandanziiminaabaniin,gi<<waaband>>anziiminaabaniin,JDN-2010-MS-VTI-p12,giwaabandanziiminaabanen,gi<<waaband>>anziiminaabanen,JDN-2010-MS-VTI-p12,,,
VTI,Ind,VTI_i,miijin,miiji,NONE,InclSubj,0PlObj,Prt,Neg,gimiijisiiminaabaniin,gi<<miiji>>siiminaabaniin,JDN-2010-MS-VTI-p12,gimiijisiiminaabanen,gi<<miiji>>siiminaabanen,JDN-2010-MS-VTI-p12,,,
VTI,Ind,VTI_oo,wanitoon,wanit,NONE,InclSubj,0PlObj,Prt,Neg,giwanitoosiiminaabaniin,gi<<wanit>>oosiiminaabaniin,JDN-2010-MS-VTI-p12,giwanitoosiiminaabanen,gi<<wanit>>oosiiminaabanen,JDN-2010-MS-VTI-p12,,,
VTI,Ind,VTI_aa,ayaan,ayaa,NONE,XSubj,0PlObj,Prt,Neg,MISSING,,,,,,,,
VTI,Ind,VTI_am,waabandan,waaband,NONE,XSubj,0PlObj,Prt,Neg,MISSING,,,,,,,,
VTI,Ind,VTI_i,miijin,miiji,NONE,XSubj,0PlObj,Prt,Neg,MISSING,,,,,,,,
VTI,Ind,VTI_oo,wanitoon,wanit,NONE,XSubj,0PlObj,Prt,Neg,MISSING,,,,,,,,
VTI,Ind,VTI_aa,ayaan,ayaa,NONE,1SgSubj,0SgObj,Prt,Neg,nidayaasiinaaban,ni<<ayaa>>siinaaban,JDN-2010-MS-VTI-p14,,,,,,
VTI,Ind,VTI_am,waabandan,waaband,NONE,1SgSubj,0SgObj,Prt,Neg,niwaabandanziinaaban,ni<<waaband>>anziinaaban,JDN-2010-MS-VTI-p12,,,,,,
VTI,Ind,VTI_i,miijin,miiji,NONE,1SgSubj,0SgObj,Prt,Neg,nimiijisiinaaban,ni<<miiji>>siinaaban,JDN-2010-MS-VTI-p12,,,,,,
VTI,Ind,VTI_oo,wanitoon,wanit,NONE,1SgSubj,0SgObj,Prt,Neg,niwanitoosiinaaban,ni<<wanit>>oosiinaaban,JDN-2010-MS-VTI-p12,,,,,,
VTI,Ind,VTI_aa,ayaan,ayaa,NONE,2PlSubj,0SgObj,Prt,Neg,gidayaasiinaawaaban,gi<<ayaa>>siinaawaaban,JDN-2010-MS-VTI-p14,,,,,,
VTI,Ind,VTI_am,waabandan,waaband,NONE,2PlSubj,0SgObj,Prt,Neg,giwaabandanziinaawaaban,gi<<waaband>>anziinaawaaban,JDN-2010-MS-VTI-p12,,,,,,
VTI,Ind,VTI_i,miijin,miiji,NONE,2PlSubj,0SgObj,Prt,Neg,gimiijisiinaawaaban,gi<<miiji>>siinaawaaban,JDN-2010-MS-VTI-p12,,,,,,
VTI,Ind,VTI_oo,wanitoon,wanit,NONE,2PlSubj,0SgObj,Prt,Neg,giwanitoosiinaawaaban,gi<<wanit>>oosiinaawaaban,JDN-2010-MS-VTI-p12,,,,,,
VTI,Ind,VTI_aa,ayaan,ayaa,NONE,2SgSubj,0SgObj,Prt,Neg,gidayaasiinaaban,gi<<ayaa>>siinaaban,JDN-2010-MS-VTI-p14,,,,,,
VTI,Ind,VTI_am,waabandan,waaband,NONE,2SgSubj,0SgObj,Prt,Neg,giwaabandanziinaaban,gi<<waaband>>anziinaaban,JDN-2010-MS-VTI-p12,,,,,,
VTI,Ind,VTI_i,miijin,miiji,NONE,2SgSubj,0SgObj,Prt,Neg,gimiijisiinaaban,gi<<miiji>>siinaaban,JDN-2010-MS-VTI-p12,,,,,,
VTI,Ind,VTI_oo,wanitoon,wanit,NONE,2SgSubj,0SgObj,Prt,Neg,giwanitoosiinaaban,gi<<wanit>>oosiinaaban,JDN-2010-MS-VTI-p12,,,,,,
VTI,Ind,VTI_aa,ayaan,ayaa,NONE,3PlObvSubj,0SgObj,Prt,Neg,odayaasiininaaban,o<<ayaa>>siininaaban,JDN-2010-MS-VTI-p14,,,,,,
VTI,Ind,VTI_am,waabandan,waaband,NONE,3PlObvSubj,0SgObj,Prt,Neg,owaabandanziininaaban,o<<waaband>>anziininaaban,JDN-2010-MS-VTI-p12,,,,,,
VTI,Ind,VTI_i,miijin,miiji,NONE,3PlObvSubj,0SgObj,Prt,Neg,omiijisiininaaban,o<<miiji>>siininaaban,JDN-2010-MS-VTI-p12,,,,,,
VTI,Ind,VTI_oo,wanitoon,wanit,NONE,3PlObvSubj,0SgObj,Prt,Neg,owanitoosiininaaban,o<<wanit>>oosiininaaban,JDN-2010-MS-VTI-p12,,,,,,
VTI,Ind,VTI_aa,ayaan,ayaa,NONE,3PlProxSubj,0SgObj,Prt,Neg,odayaasiinaawaaban,o<<ayaa>>siinaawaaban,JDN-2010-MS-VTI-p14,,,,,,
VTI,Ind,VTI_am,waabandan,waaband,NONE,3PlProxSubj,0SgObj,Prt,Neg,owaabandanziinaawaaban,o<<waaband>>anziinaawaaban,JDN-2010-MS-VTI-p12,,,,,,
VTI,Ind,VTI_i,miijin,miiji,NONE,3PlProxSubj,0SgObj,Prt,Neg,omiijisiinaawaaban,o<<miiji>>siinaawaaban,JDN-2010-MS-VTI-p12,,,,,,
VTI,Ind,VTI_oo,wanitoon,wanit,NONE,3PlProxSubj,0SgObj,Prt,Neg,owanitoosiinaawaaban,o<<wanit>>oosiinaawaaban,JDN-2010-MS-VTI-p12,,,,,,
VTI,Ind,VTI_aa,ayaan,ayaa,NONE,3SgObvSubj,0SgObj,Prt,Neg,odayaasiininaaban,o<<ayaa>>siininaaban,JDN-2010-MS-VTI-p14,,,,,,
VTI,Ind,VTI_am,waabandan,waaband,NONE,3SgObvSubj,0SgObj,Prt,Neg,owaabandanziininaaban,o<<waaband>>anziininaaban,JDN-2010-MS-VTI-p12,,,,,,
VTI,Ind,VTI_i,miijin,miiji,NONE,3SgObvSubj,0SgObj,Prt,Neg,omiijisiininaaban,o<<miiji>>siininaaban,JDN-2010-MS-VTI-p12,,,,,,
VTI,Ind,VTI_oo,wanitoon,wanit,NONE,3SgObvSubj,0SgObj,Prt,Neg,owanitoosiininaaban,o<<wanit>>oosiininaaban,JDN-2010-MS-VTI-p12,,,,,,
VTI,Ind,VTI_aa,ayaan,ayaa,NONE,3SgProxSubj,0SgObj,Prt,Neg,odayaasiinaaban,o<<ayaa>>siinaaban,JDN-2010-MS-VTI-p14,,,,,,
VTI,Ind,VTI_am,waabandan,waaband,NONE,3SgProxSubj,0SgObj,Prt,Neg,owaabandanziinaaban,o<<waaband>>anziinaaban,JDN-2010-MS-VTI-p12,,,,,,
VTI,Ind,VTI_i,miijin,miiji,NONE,3SgProxSubj,0SgObj,Prt,Neg,omiijisiinaaban,o<<miiji>>siinaaban,JDN-2010-MS-VTI-p12,,,,,,
VTI,Ind,VTI_oo,wanitoon,wanit,NONE,3SgProxSubj,0SgObj,Prt,Neg,owanitoosiinaaban,o<<wanit>>oosiinaaban,JDN-2010-MS-VTI-p12,,,,,,
VTI,Ind,VTI_aa,ayaan,ayaa,NONE,ExclSubj,0SgObj,Prt,Neg,nidayaasiiminaaban,ni<<ayaa>>siiminaaban,JDN-2010-MS-VTI-p14,,,,,,
VTI,Ind,VTI_am,waabandan,waaband,NONE,ExclSubj,0SgObj,Prt,Neg,niwaabandanziiminaaban,ni<<waaband>>anziiminaaban,JDN-2010-MS-VTI-p12,,,,,,
VTI,Ind,VTI_i,miijin,miiji,NONE,ExclSubj,0SgObj,Prt,Neg,nimiijisiiminaaban,ni<<miiji>>siiminaaban,JDN-2010-MS-VTI-p12,,,,,,
VTI,Ind,VTI_oo,wanitoon,wanit,NONE,ExclSubj,0SgObj,Prt,Neg,niwanitoosiiminaaban,ni<<wanit>>oosiiminaaban,JDN-2010-MS-VTI-p12,,,,,,
VTI,Ind,VTI_aa,ayaan,ayaa,NONE,InclSubj,0SgObj,Prt,Neg,gidayaasiiminaaban,gi<<ayaa>>siiminaaban,JDN-2010-MS-VTI-p14,,,,,,
VTI,Ind,VTI_am,waabandan,waaband,NONE,InclSubj,0SgObj,Prt,Neg,giwaabandanziiminaaban,gi<<waaband>>anziiminaaban,JDN-2010-MS-VTI-p12,,,,,,
VTI,Ind,VTI_i,miijin,miiji,NONE,InclSubj,0SgObj,Prt,Neg,gimiijisiiminaaban,gi<<miiji>>siiminaaban,JDN-2010-MS-VTI-p12,,,,,,
VTI,Ind,VTI_oo,wanitoon,wanit,NONE,InclSubj,0SgObj,Prt,Neg,giwanitoosiiminaaban,gi<<wanit>>oosiiminaaban,JDN-2010-MS-VTI-p12,,,,,,
VTI,Ind,VTI_aa,ayaan,ayaa,NONE,XSubj,0SgObj,Prt,Neg,MISSING,,,,,,,,
VTI,Ind,VTI_am,waabandan,waaband,NONE,XSubj,0SgObj,Prt,Neg,MISSING,,,,,,,,
VTI,Ind,VTI_i,miijin,miiji,NONE,XSubj,0SgObj,Prt,Neg,MISSING,,,,,,,,
VTI,Ind,VTI_oo,wanitoon,wanit,NONE,XSubj,0SgObj,Prt,Neg,MISSING,,,,,,,,
VTI,Ind,VTI_aa,ayaan,ayaa,NONE,1SgSubj,0PlObj,Prt,Pos,nidayaanaabaniin,ni<<ayaa>>naabaniin,JDN-2010-MS-VTI-p13,nidayaanaabanen,ni<<ayaa>>naabanen,JDN-2010-MS-VTI-p13,,,
VTI,Ind,VTI_am,waabandan,waaband,NONE,1SgSubj,0PlObj,Prt,Pos,niwaabandaanaabaniin,ni<<waaband>>aanaabaniin,JDN-2010-MS-VTI-p11,niwaabandaanaabanen,ni<<waaband>>aanaabanen,JDN-2010-MS-VTI-p11,,,
VTI,Ind,VTI_i,miijin,miiji,NONE,1SgSubj,0PlObj,Prt,Pos,nimiijinaabaniin,ni<<miiji>>naabaniin,JDN-2010-MS-VTI-p11,nimiijinaabanen,ni<<miiji>>naabanen,JDN-2010-MS-VTI-p11,,,
VTI,Ind,VTI_oo,wanitoon,wanit,NONE,1SgSubj,0PlObj,Prt,Pos,niwanitoonaabaniin,ni<<wanit>>oonaabaniin,JDN-2010-MS-VTI-p11,niwanitoonaabanen,ni<<wanit>>oonaabanen,JDN-2010-MS-VTI-p11,,,
VTI,Ind,VTI_aa,ayaan,ayaa,NONE,2PlSubj,0PlObj,Prt,Pos,gidayaanaawaabaniin,gi<<ayaa>>naawaabaniin,JDN-2010-MS-VTI-p13,gidayaanaawaabanen,gi<<ayaa>>naawaabanen,JDN-2010-MS-VTI-p13,,,
VTI,Ind,VTI_am,waabandan,waaband,NONE,2PlSubj,0PlObj,Prt,Pos,giwaabandaanaawaabaniin,gi<<waaband>>aanaawaabaniin,JDN-2010-MS-VTI-p11,giwaabandaanaawaabanen,gi<<waaband>>aanaawaabanen,JDN-2010-MS-VTI-p11,,,
VTI,Ind,VTI_i,miijin,miiji,NONE,2PlSubj,0PlObj,Prt,Pos,gimiijinaawaabaniin,gi<<miiji>>naawaabaniin,JDN-2010-MS-VTI-p11,gimiijinaawaabanen,gi<<miiji>>naawaabanen,JDN-2010-MS-VTI-p11,,,
VTI,Ind,VTI_oo,wanitoon,wanit,NONE,2PlSubj,0PlObj,Prt,Pos,giwanitoonaawaabaniin,gi<<wanit>>oonaawaabaniin,JDN-2010-MS-VTI-p11,giwanitoonaawaabanen,gi<<wanit>>oonaawaabanen,JDN-2010-MS-VTI-p11,,,
VTI,Ind,VTI_aa,ayaan,ayaa,NONE,2SgSubj,0PlObj,Prt,Pos,gidayaanaabaniin,gi<<ayaa>>naabaniin,JDN-2010-MS-VTI-p13,gidayaanaabanen,gi<<ayaa>>naabanen,JDN-2010-MS-VTI-p13,,,
VTI,Ind,VTI_am,waabandan,waaband,NONE,2SgSubj,0PlObj,Prt,Pos,giwaabandaanaabaniin,gi<<waaband>>aanaabaniin,JDN-2010-MS-VTI-p11,giwaabandaanaabanen,gi<<waaband>>aanaabanen,JDN-2010-MS-VTI-p11,,,
VTI,Ind,VTI_i,miijin,miiji,NONE,2SgSubj,0PlObj,Prt,Pos,gimiijinaabaniin,gi<<miiji>>naabaniin,JDN-2010-MS-VTI-p11,gimiijinaabanen,gi<<miiji>>naabanen,JDN-2010-MS-VTI-p11,,,
VTI,Ind,VTI_oo,wanitoon,wanit,NONE,2SgSubj,0PlObj,Prt,Pos,giwanitoonaabaniin,gi<<wanit>>oonaabaniin,JDN-2010-MS-VTI-p11,giwanitoonaabanen,gi<<wanit>>oonaabanen,JDN-2010-MS-VTI-p11,,,
VTI,Ind,VTI_aa,ayaan,ayaa,NONE,3PlObvSubj,0PlObj,Prt,Pos,odayaaninaabaniin,o<<ayaa>>ninaabaniin,JDN-2010-MS-VTI-p13,odayaaninaabanen,o<<ayaa>>ninaabanen,JDN-2010-MS-VTI-p13,,,
VTI,Ind,VTI_am,waabandan,waaband,NONE,3PlObvSubj,0PlObj,Prt,Pos,owaabandaaninaabaniin,o<<waaband>>aaninaabaniin,JDN-2010-MS-VTI-p11,owaabandaaninaabanen,o<<waaband>>aaninaabanen,JDN-2010-MS-VTI-p11,,,
VTI,Ind,VTI_i,miijin,miiji,NONE,3PlObvSubj,0PlObj,Prt,Pos,omiijininaabaniin,o<<miiji>>ninaabaniin,JDN-2010-MS-VTI-p11,omiijininaabanen,o<<miiji>>ninaabanen,JDN-2010-MS-VTI-p11,,,
VTI,Ind,VTI_oo,wanitoon,wanit,NONE,3PlObvSubj,0PlObj,Prt,Pos,owanitooninaabaniin,o<<wanit>>ooninaabaniin,JDN-2010-MS-VTI-p11,owanitooninaabanen,o<<wanit>>ooninaabanen,JDN-2010-MS-VTI-p11,,,
VTI,Ind,VTI_aa,ayaan,ayaa,NONE,3PlProxSubj,0PlObj,Prt,Pos,odayaanaawaabaniin,o<<ayaa>>naawaabaniin,JDN-2010-MS-VTI-p13,odayaanaawaabanen,o<<ayaa>>naawaabanen,JDN-2010-MS-VTI-p13,,,
VTI,Ind,VTI_am,waabandan,waaband,NONE,3PlProxSubj,0PlObj,Prt,Pos,owaabandaanaawaabaniin,o<<waaband>>aanaawaabaniin,JDN-2010-MS-VTI-p11,owaabandaanaawaabanen,o<<waaband>>aanaawaabanen,JDN-2010-MS-VTI-p11,,,
VTI,Ind,VTI_i,miijin,miiji,NONE,3PlProxSubj,0PlObj,Prt,Pos,omiijinaawaabaniin,o<<miiji>>naawaabaniin,JDN-2010-MS-VTI-p11,omiijinaawaabanen,o<<miiji>>naawaabanen,JDN-2010-MS-VTI-p11,,,
VTI,Ind,VTI_oo,wanitoon,wanit,NONE,3PlProxSubj,0PlObj,Prt,Pos,owanitoonaawaabaniin,o<<wanit>>oonaawaabaniin,JDN-2010-MS-VTI-p11,owanitoonaawaabanen,o<<wanit>>oonaawaabanen,JDN-2010-MS-VTI-p11,,,
VTI,Ind,VTI_aa,ayaan,ayaa,NONE,3SgObvSubj,0PlObj,Prt,Pos,odayaaninaabaniin,o<<ayaa>>ninaabaniin,JDN-2010-MS-VTI-p13,odayaaninaabanen,o<<ayaa>>ninaabanen,JDN-2010-MS-VTI-p13,,,
VTI,Ind,VTI_am,waabandan,waaband,NONE,3SgObvSubj,0PlObj,Prt,Pos,owaabandaaninaabaniin,o<<waaband>>aaninaabaniin,JDN-2010-MS-VTI-p11,owaabandaaninaabanen,o<<waaband>>aaninaabanen,JDN-2010-MS-VTI-p11,,,
VTI,Ind,VTI_i,miijin,miiji,NONE,3SgObvSubj,0PlObj,Prt,Pos,omiijininaabaniin,o<<miiji>>ninaabaniin,JDN-2010-MS-VTI-p11,omiijininaabanen,o<<miiji>>ninaabanen,JDN-2010-MS-VTI-p11,,,
