,Paradigm,Class,Lemma,Stem,PersPoss,Dim,Poss,Pej,Pret,Basic,Form1Surface,Form1Split,Form1Source
165,NI,NI_C,mishi,mis1,2SgPoss,NONE,Poss,Pej,NONE,Sg,gimisimish,gi<<mis1>>imish,JDN-2010-Nouns
166,NI,NI_C,mishi,mis1,2PlPoss,NONE,Poss,Pej,NONE,Sg,gimisimishiwaa,gi<<mis1>>imishiwaa,JDN-2010-Nouns
167,NI,NI_C,mishi,mis1,3SgProxPoss,NONE,Poss,Pej,NONE,Sg,omisimish,o<<mis1>>imish,JDN-2010-Nouns
168,NI,NI_C,mishi,mis1,3PlProxPoss,NONE,Poss,Pej,NONE,Sg,omisimishiwaa,o<<mis1>>imishiwaa,JDN-2010-Nouns
169,NI,NI_C,mishi,mis1,3SgObvPoss,NONE,Poss,Pej,NONE,Sg,omisimishini,o<<mis1>>imishiniw1,JDN-2010-Nouns
170,NI,NI_C,mishi,mis1,3PlObvPoss,NONE,Poss,Pej,NONE,Sg,omisimishini,o<<mis1>>imishiniw1,GUESS
171,NI,NI_C,mishi,mis1,1SgPoss,NONE,Poss,Pej,NONE,Loc,nimisimishing,ni<<mis1>>imishing,JDN-2010-Nouns
172,NI,NI_C,mishi,mis1,ExclPoss,NONE,Poss,Pej,NONE,Loc,nimisimishinaang,ni<<mis1>>imishinaang,JDN-2010-Nouns
173,NI,NI_C,mishi,mis1,InclPoss,NONE,Poss,Pej,NONE,Loc,gimisimishinaang,gi<<mis1>>imishinaang,JDN-2010-Nouns
174,NI,NI_C,mishi,mis1,2SgPoss,NONE,Poss,Pej,NONE,Loc,gimisimishing,gi<<mis1>>imishing,JDN-2010-Nouns
175,NI,NI_C,mishi,mis1,2PlPoss,NONE,Poss,Pej,NONE,Loc,gimisimishiwaang,gi<<mis1>>imishiwaang,JDN-2010-Nouns
176,NI,NI_C,mishi,mis1,3SgProxPoss,NONE,Poss,Pej,NONE,Loc,omisimishing,o<<mis1>>imishing,JDN-2010-Nouns
