,Paradigm,Class,Lemma,Stem,PersPoss,Dim,Poss,Pej,Pret,Basic,Form1Surface,Form1Split,Form1Source,Form2Surface,Form2Split,Form2Source
106,NI,NI_kana,miikana,miikan,3SgObvPoss,Dim,Poss,NONE,NONE,Pl,omiikanensimini,o<<miikan>>ensiminiw1,OPD,,o<<miikan>>aansiminiw1,OPD
107,NI,NI_kana,miikana,miikan,3PlObvPoss,Dim,Poss,NONE,NONE,Pl,omiikanensimini,o<<miikan>>ensiminiw1,GUESS,,o<<miikan>>aansiminiw1,GUESS
108,NI,NI_kana,miikana,miikan,1SgPoss,Dim,Poss,NONE,NONE,Sg,nimiikanensim,ni<<miikan>>ensim,OPD,,ni<<miikan>>aansim,OPD
109,NI,NI_kana,miikana,miikan,ExclPoss,Dim,Poss,NONE,NONE,Sg,nimiikanensiminaan,ni<<miikan>>ensiminaan,OPD,,ni<<miikan>>aansiminaan,OPD
110,NI,NI_kana,miikana,miikan,InclPoss,Dim,Poss,NONE,NONE,Sg,gimiikanensiminaan,gi<<miikan>>ensiminaan,OPD,,gi<<miikan>>aansiminaan,OPD
111,NI,NI_kana,miikana,miikan,2SgPoss,Dim,Poss,NONE,NONE,Sg,gimiikanensim,gi<<miikan>>ensim,OPD,,gi<<miikan>>aansim,OPD
112,NI,NI_kana,miikana,miikan,2PlPoss,Dim,Poss,NONE,NONE,Sg,gimiikanensimiwaa,gi<<miikan>>ensimiwaa,OPD,,gi<<miikan>>aansimiwaa,OPD
113,NI,NI_kana,miikana,miikan,3SgProxPoss,Dim,Poss,NONE,NONE,Sg,omiikanensim,o<<miikan>>ensim,OPD,,o<<miikan>>aansim,OPD
114,NI,NI_kana,miikana,miikan,3PlProxPoss,Dim,Poss,NONE,NONE,Sg,omiikanensimiwaa,o<<miikan>>ensimiwaa,OPD,,o<<miikan>>aansimiwaa,OPD
115,NI,NI_kana,miikana,miikan,3SgObvPoss,Dim,Poss,NONE,NONE,Sg,omiikanensimini,o<<miikan>>ensiminiw1,OPD,,o<<miikan>>aansiminiw1,OPD
116,NI,NI_kana,miikana,miikan,3PlObvPoss,Dim,Poss,NONE,NONE,Sg,omiikanensimini,o<<miikan>>ensiminiw1,GUESS,,o<<miikan>>aansiminiw1,GUESS
