,Paradigm,Class,Lemma,Stem,PersPoss,Dim,Poss,Pej,Pret,Basic,Form1Surface,Form1Split,Form1Source,Form2Surface,Form2Split,Form2Source
111,NAD,NAD_VVny,daangosheny,daangosheny1,1SgPoss,Dim,Poss,NONE,NONE,ProxSg,nindaangoshenyensim,n<<daangosheny1>>ensim,JDN-2010-Nouns,,,
112,NAD,NAD_VVny,daangosheny,daangosheny1,ExclPoss,Dim,Poss,NONE,NONE,ProxSg,nindaangoshenyensiminaan,n<<daangosheny1>>ensiminaan,JDN-2010-Nouns,,,
113,NAD,NAD_VVny,daangosheny,daangosheny1,InclPoss,Dim,Poss,NONE,NONE,ProxSg,gidaangoshenyensiminaan,g<<daangosheny1>>ensiminaan,JDN-2010-Nouns,,,
114,NAD,NAD_VVny,daangosheny,daangosheny1,2SgPoss,Dim,Poss,NONE,NONE,ProxSg,gidaangoshenyensiminaan,g<<daangosheny1>>ensiminaan,JDN-2010-Nouns,,,
115,NAD,NAD_VVny,daangosheny,daangosheny1,2PlPoss,Dim,Poss,NONE,NONE,ProxSg,gidaangoshenyensimiwaa,g<<daangosheny1>>ensimiwaa,JDN-2010-Nouns,,,
116,NAD,NAD_VVny,daangosheny,daangosheny1,1SgPoss,Dim,Poss,NONE,NONE,ProxPl,nindaangoshenyensimag,n<<daangosheny1>>ensimag,JDN-2010-Nouns,,,
117,NAD,NAD_VVny,daangosheny,daangosheny1,ExclPoss,Dim,Poss,NONE,NONE,ProxPl,nindaangoshenyensiminaanig,n<<daangosheny1>>ensiminaanig,JDN-2010-Nouns,,,
118,NAD,NAD_VVny,daangosheny,daangosheny1,InclPoss,Dim,Poss,NONE,NONE,ProxPl,gidaangoshenyensiminaanig,g<<daangosheny1>>ensiminaanig,JDN-2010-Nouns,,,
119,NAD,NAD_VVny,daangosheny,daangosheny1,2SgPoss,Dim,Poss,NONE,NONE,ProxPl,gidaangoshenyensimag,g<<daangosheny1>>ensimag,JDN-2010-Nouns,,,
120,NAD,NAD_VVny,daangosheny,daangosheny1,2PlPoss,Dim,Poss,NONE,NONE,ProxPl,gidaangoshenyensimiwaag,g<<daangosheny1>>ensimiwaag,JDN-2010-Nouns,,,
121,NAD,NAD_VVny,daangosheny,daangosheny1,1SgPoss,Dim,Poss,NONE,NONE,ObvSg,nindaangoshenyensiman,n<<daangosheny1>>ensiman,JDN-2010-Nouns,,,
122,NAD,NAD_VVny,daangosheny,daangosheny1,ExclPoss,Dim,Poss,NONE,NONE,ObvSg,nindaangoshenyensiminaanin,n<<daangosheny1>>ensiminaanin,JDN-2010-Nouns,,,
123,NAD,NAD_VVny,daangosheny,daangosheny1,InclPoss,Dim,Poss,NONE,NONE,ObvSg,gidaangoshenyensiminaanin,g<<daangosheny1>>ensiminaanin,JDN-2010-Nouns,,,
124,NAD,NAD_VVny,daangosheny,daangosheny1,2SgPoss,Dim,Poss,NONE,NONE,ObvSg,gidaangoshenyensiman,g<<daangosheny1>>ensiman,JDN-2010-Nouns,,,
125,NAD,NAD_VVny,daangosheny,daangosheny1,2PlPoss,Dim,Poss,NONE,NONE,ObvSg,gidaangoshenyensimiwaan,g<<daangosheny1>>ensimiwaan,JDN-2010-Nouns,,,
126,NAD,NAD_VVny,daangosheny,daangosheny1,3SgProxPoss,Dim,Poss,NONE,NONE,ObvSg,odaangoshenyensiman,w<<daangosheny1>>ensiman,JDN-2010-Nouns,,,
127,NAD,NAD_VVny,daangosheny,daangosheny1,3PlProxPoss,Dim,Poss,NONE,NONE,ObvSg,odaangoshenyensimiwaan,w<<daangosheny1>>ensimiwaan,JDN-2010-Nouns,,,
128,NAD,NAD_VVny,daangosheny,daangosheny1,3SgObvPoss,Dim,Poss,NONE,NONE,ObvSg,odaangoshenyensimini,w<<daangosheny1>>ensiminiw1,JDN-2010-Nouns,,,
129,NAD,NAD_VVny,daangosheny,daangosheny1,3PlObvPoss,Dim,Poss,NONE,NONE,ObvSg,odaangoshenyensimini,w<<daangosheny1>>ensiminiw1,GUESS,,,
130,NAD,NAD_VVny,daangosheny,daangosheny1,1SgPoss,Dim,Poss,NONE,NONE,ObvPl,nindaangoshenyensima',n<<daangosheny1>>ensima',JDN-2010-Nouns,,,
131,NAD,NAD_VVny,daangosheny,daangosheny1,ExclPoss,Dim,Poss,NONE,NONE,ObvPl,nindaangoshenyensiminaani',n<<daangosheny1>>ensiminaani',JDN-2010-Nouns,,,
132,NAD,NAD_VVny,daangosheny,daangosheny1,InclPoss,Dim,Poss,NONE,NONE,ObvPl,gidaangoshenyensiminaani',g<<daangosheny1>>ensiminaani',JDN-2010-Nouns,,,
133,NAD,NAD_VVny,daangosheny,daangosheny1,2SgPoss,Dim,Poss,NONE,NONE,ObvPl,gidaangoshenyensima',g<<daangosheny1>>ensima',JDN-2010-Nouns,,,
134,NAD,NAD_VVny,daangosheny,daangosheny1,2PlPoss,Dim,Poss,NONE,NONE,ObvPl,gidaangoshenyensimiwaa',g<<daangosheny1>>ensimiwaa',JDN-2010-Nouns,,,
135,NAD,NAD_VVny,daangosheny,daangosheny1,3SgProxPoss,Dim,Poss,NONE,NONE,ObvPl,odaangoshenyensima',w<<daangosheny1>>ensima',JDN-2010-Nouns,,,
136,NAD,NAD_VVny,daangosheny,daangosheny1,3PlProxPoss,Dim,Poss,NONE,NONE,ObvPl,odaangoshenyensimiwaa',w<<daangosheny1>>ensimiwaa',JDN-2010-Nouns,,,
137,NAD,NAD_VVny,daangosheny,daangosheny1,3SgObvPoss,Dim,Poss,NONE,NONE,ObvPl,odaangoshenyensimini,w<<daangosheny1>>ensiminiw1,JDN-2010-Nouns,,,
