,Paradigm,Class,Lemma,Stem,PersPoss,Dim,Poss,Pej,Pret,Basic,Form1Surface,Form1Split,Form1Source
90,NA,NA_Vw,inini,ininiw2,InclPoss,NONE,Poss,NONE,NONE,ObvPl,gidininiiminaani',gi<<ininiw2>>V1minaani',JDN-2010-Nouns
91,NA,NA_Vw,inini,ininiw2,2SgPoss,NONE,Poss,NONE,NONE,ObvPl,gidininiima',gi<<ininiw2>>V1ma',JDN-2010-Nouns
92,NA,NA_Vw,inini,ininiw2,2PlPoss,NONE,Poss,NONE,NONE,ObvPl,gidininiimiwaa',gi<<ininiw2>>V1miwaa',JDN-2010-Nouns
93,NA,NA_Vw,inini,ininiw2,3SgProxPoss,NONE,Poss,NONE,NONE,ObvPl,odininiima',o<<ininiw2>>V1ma',JDN-2010-Nouns
94,NA,NA_Vw,inini,ininiw2,3PlProxPoss,NONE,Poss,NONE,NONE,ObvPl,odininiimiwaa',o<<ininiw2>>V1miwaa',JDN-2010-Nouns
95,NA,NA_Vw,inini,ininiw2,3SgObvPoss,NONE,Poss,NONE,NONE,ObvPl,odininiimini,o<<ininiw2>>V1miniw1,JDN-2010-Nouns
96,NA,NA_Vw,inini,ininiw2,3PlObvPoss,NONE,Poss,NONE,NONE,ObvPl,odininiimini,o<<ininiw2>>V1miniw1,GUESS
97,NA,NA_Vw,inini,ininiw2,1SgPoss,NONE,Poss,NONE,NONE,Loc,nindininiiming,ni<<ininiw2>>V1ming,JDN-2010-Nouns
98,NA,NA_Vw,inini,ininiw2,ExclPoss,NONE,Poss,NONE,NONE,Loc,nindininiiminaang,ni<<ininiw2>>V1minaang,JDN-2010-Nouns
99,NA,NA_Vw,inini,ininiw2,InclPoss,NONE,Poss,NONE,NONE,Loc,gidininiiminaang,gi<<ininiw2>>V1minaang,JDN-2010-Nouns
100,NA,NA_Vw,inini,ininiw2,2SgPoss,NONE,Poss,NONE,NONE,Loc,gidininiiming,gi<<ininiw2>>V1ming,JDN-2010-Nouns
101,NA,NA_Vw,inini,ininiw2,2PlPoss,NONE,Poss,NONE,NONE,Loc,gidininiimiwaang,gi<<ininiw2>>V1miwaang,JDN-2010-Nouns
102,NA,NA_Vw,inini,ininiw2,3SgProxPoss,NONE,Poss,NONE,NONE,Loc,odininiiming,o<<ininiw2>>V1ming,JDN-2010-Nouns
103,NA,NA_Vw,inini,ininiw2,3PlProxPoss,NONE,Poss,NONE,NONE,Loc,odininiimiwaang,o<<ininiw2>>V1miwaang,JDN-2010-Nouns
104,NA,NA_Vw,inini,ininiw2,3SgObvPoss,NONE,Poss,NONE,NONE,Loc,odininiimining,o<<ininiw2>>V1mining,JDN-2010-Nouns
105,NA,NA_Vw,inini,ininiw2,3PlObvPoss,NONE,Poss,NONE,NONE,Loc,odininiimining,o<<ininiw2>>V1mining,GUESS
