Paradigm,Class,Lemma,Stem,PersPoss,Dim,Poss,Pej,Pret,Basic,Form1Surface,Form1Split,Form1Source,Form2Surface,Form2Split,Form2Source
NI,NI_Vw,mashkiki,mashkikiw2,3PlObvPoss,NONE,Poss,NONE,NONE,Pl,omashkikiimini,o<<mashkikiw2>>V1miniw1,GUESS,,,
NI,NI_Vw,mashkiki,mashkikiw2,1SgPoss,Dim,NONE,NONE,NONE,Pl,nimashkikiinsan,ni<<mashkikiw2>>V1nsan,JDN-2010-Nouns,nimashkikiwensan,ni<<mashkikiw2>>ensan,GUESS
NI,NI_Vw,mashkiki,mashkikiw2,ExclPoss,Dim,NONE,NONE,NONE,Pl,nimashkikiinsinaanin,ni<<mashkikiw2>>V1nsinaanin,JDN-2010-Nouns,nimashkikiwensinaanin,ni<<mashkikiw2>>ensinaanin,GUESS
NI,NI_Vw,mashkiki,mashkikiw2,InclPoss,Dim,NONE,NONE,NONE,Pl,gimashkikiinsinaanin,gi<<mashkikiw2>>V1nsinaanin,JDN-2010-Nouns,gimashkikiwensinaanin,gi<<mashkikiw2>>ensinaanin,GUESS
NI,NI_Vw,mashkiki,mashkikiw2,2SgPoss,Dim,NONE,NONE,NONE,Pl,gimashkikiinsan,gi<<mashkikiw2>>V1nsan,JDN-2010-Nouns,gimashkikiwensan,gi<<mashkikiw2>>ensan,GUESS
NI,NI_Vw,mashkiki,mashkikiw2,2PlPoss,Dim,NONE,NONE,NONE,Pl,gimashkikiinsiwaan,gi<<mashkikiw2>>V1nsiwaan,JDN-2010-Nouns,gimashkikiwensiwaan,gi<<mashkikiw2>>ensiwaan,GUESS
NI,NI_Vw,mashkiki,mashkikiw2,3SgProxPoss,Dim,NONE,NONE,NONE,Pl,omashkikiinsan,o<<mashkikiw2>>V1nsan,JDN-2010-Nouns,omashkikiwensan,o<<mashkikiw2>>ensan,GUESS
NI,NI_Vw,mashkiki,mashkikiw2,3PlProxPoss,Dim,NONE,NONE,NONE,Pl,omashkikiinsiwaan,o<<mashkikiw2>>V1nsiwaan,JDN-2010-Nouns,omashkikiwensiwaan,o<<mashkikiw2>>ensiwaan,GUESS
NI,NI_Vw,mashkiki,mashkikiw2,3SgObvPoss,Dim,NONE,NONE,NONE,Pl,omashkikiinsini,o<<mashkikiw2>>V1nsiniw1,JDN-2010-Nouns,omashkikiwensini,o<<mashkikiw2>>ensiniw1,GUESS
NI,NI_Vw,mashkiki,mashkikiw2,3PlObvPoss,Dim,NONE,NONE,NONE,Pl,omashkikiinsini,o<<mashkikiw2>>V1nsiniw1,GUESS,omashkikiwensini,o<<mashkikiw2>>ensiniw1,GUESS
