,Paradigm,Class,Lemma,Stem,PersPoss,Dim,Poss,Pej,Pret,Basic,Form1Surface,Form1Split,Form1Source
78,NID,NID_aa,denaniw,denaniw,3PlProxPoss,Dim,NONE,NONE,NONE,Loc,odenaniwensiwaang,w<<denaniw>>ensiwaang,JDN-2010-Nouns
79,NID,NID_aa,denaniw,denaniw,3SgObvPoss,Dim,NONE,NONE,NONE,Loc,odenaniwensining,w<<denaniw>>ensining,JDN-2010-Nouns
80,NID,NID_aa,denaniw,denaniw,3PlObvPoss,Dim,NONE,NONE,NONE,Loc,odenaniwensining,w<<denaniw>>ensining,GUESS
81,NID,NID_aa,denaniw,denaniw,1SgPoss,Dim,Poss,NONE,NONE,Pl,nidenaniwensiman,n<<denaniw>>ensiman,JDN-2010-Nouns
82,NID,NID_aa,denaniw,denaniw,ExclPoss,Dim,Poss,NONE,NONE,Pl,nidenaniwensiminaanin,n<<denaniw>>ensiminaanin,JDN-2010-Nouns
83,NID,NID_aa,denaniw,denaniw,InclPoss,Dim,Poss,NONE,NONE,Pl,gidenaniwensiminaanin,g<<denaniw>>ensiminaanin,JDN-2010-Nouns
84,NID,NID_aa,denaniw,denaniw,2SgPoss,Dim,Poss,NONE,NONE,Pl,gidenaniwensiman,g<<denaniw>>ensiman,JDN-2010-Nouns
85,NID,NID_aa,denaniw,denaniw,2PlPoss,Dim,Poss,NONE,NONE,Pl,gidenaniwensimiwaan,g<<denaniw>>ensimiwaan,JDN-2010-Nouns
86,NID,NID_aa,denaniw,denaniw,3SgProxPoss,Dim,Poss,NONE,NONE,Pl,odenaniwensiman,w<<denaniw>>ensiman,JDN-2010-Nouns
87,NID,NID_aa,denaniw,denaniw,3PlProxPoss,Dim,Poss,NONE,NONE,Pl,odenaniwensimiwaan,w<<denaniw>>ensimiwaan,JDN-2010-Nouns
88,NID,NID_aa,denaniw,denaniw,3SgObvPoss,Dim,Poss,NONE,NONE,Pl,odenaniwensimini,w<<denaniw>>ensiminiw1,JDN-2010-Nouns
89,NID,NID_aa,denaniw,denaniw,3PlObvPoss,Dim,Poss,NONE,NONE,Pl,odenaniwensimini,w<<denaniw>>ensiminiw1,GUESS
90,NID,NID_aa,denaniw,denaniw,1SgPoss,Dim,Poss,NONE,NONE,Sg,nidenaniwensim,n<<denaniw>>ensim,JDN-2010-Nouns
91,NID,NID_aa,denaniw,denaniw,ExclPoss,Dim,Poss,NONE,NONE,Sg,nidenaniwensiminaan,n<<denaniw>>ensiminaan,JDN-2010-Nouns
92,NID,NID_aa,denaniw,denaniw,InclPoss,Dim,Poss,NONE,NONE,Sg,gidenaniwensiminaan,g<<denaniw>>ensiminaan,JDN-2010-Nouns
93,NID,NID_aa,denaniw,denaniw,2SgPoss,Dim,Poss,NONE,NONE,Sg,gidenaniwensim,g<<denaniw>>ensim,JDN-2010-Nouns
94,NID,NID_aa,denaniw,denaniw,2PlPoss,Dim,Poss,NONE,NONE,Sg,gidenaniwensimiwaa,g<<denaniw>>ensimiwaa,JDN-2010-Nouns
95,NID,NID_aa,denaniw,denaniw,3SgProxPoss,Dim,Poss,NONE,NONE,Sg,odenaniwensim,w<<denaniw>>ensim,JDN-2010-Nouns
96,NID,NID_aa,denaniw,denaniw,3PlProxPoss,Dim,Poss,NONE,NONE,Sg,odenaniwensimiwaa,w<<denaniw>>ensimiwaa,JDN-2010-Nouns
97,NID,NID_aa,denaniw,denaniw,3SgObvPoss,Dim,Poss,NONE,NONE,Sg,odenaniwensimini,w<<denaniw>>ensiminiw1,JDN-2010-Nouns
98,NID,NID_aa,denaniw,denaniw,3PlObvPoss,Dim,Poss,NONE,NONE,Sg,odenaniwensimini,w<<denaniw>>ensiminiw1,GUESS
99,NID,NID_aa,denaniw,denaniw,1SgPoss,Dim,Poss,NONE,NONE,Loc,nidenaniwensiming,n<<denaniw>>ensiming,JDN-2010-Nouns
100,NID,NID_aa,denaniw,denaniw,ExclPoss,Dim,Poss,NONE,NONE,Loc,nidenaniwensiminaang,n<<denaniw>>ensiminaang,JDN-2010-Nouns
101,NID,NID_aa,denaniw,denaniw,InclPoss,Dim,Poss,NONE,NONE,Loc,gidenaniwensiminaang,g<<denaniw>>ensiminaang,JDN-2010-Nouns
102,NID,NID_aa,denaniw,denaniw,2SgPoss,Dim,Poss,NONE,NONE,Loc,gidenaniwensiming,g<<denaniw>>ensiming,JDN-2010-Nouns
103,NID,NID_aa,denaniw,denaniw,2PlPoss,Dim,Poss,NONE,NONE,Loc,gidenaniwensimiwaang,g<<denaniw>>ensimiwaang,JDN-2010-Nouns
104,NID,NID_aa,denaniw,denaniw,3SgProxPoss,Dim,Poss,NONE,NONE,Loc,odenaniwensiming,w<<denaniw>>ensiming,JDN-2010-Nouns
105,NID,NID_aa,denaniw,denaniw,3PlProxPoss,Dim,Poss,NONE,NONE,Loc,odenaniwensimiwaang,w<<denaniw>>ensimiwaang,JDN-2010-Nouns
106,NID,NID_aa,denaniw,denaniw,3SgObvPoss,Dim,Poss,NONE,NONE,Loc,odenaniwensimining,w<<denaniw>>ensimining,JDN-2010-Nouns
107,NID,NID_aa,denaniw,denaniw,3PlObvPoss,Dim,Poss,NONE,NONE,Loc,odenaniwensimining,w<<denaniw>>ensimining,GUESS
108,NID,NID_aa,denaniw,denaniw,1SgPoss,NONE,NONE,Pej,NONE,Pl,nidenaniwaashan,n<<denaniw>>aashan,JDN-2010-Nouns
109,NID,NID_aa,denaniw,denaniw,ExclPoss,NONE,NONE,Pej,NONE,Pl,nidenaniwaashinaanin,n<<denaniw>>aashinaanin,JDN-2010-Nouns
110,NID,NID_aa,denaniw,denaniw,InclPoss,NONE,NONE,Pej,NONE,Pl,gidenaniwaashinaanin,g<<denaniw>>aashinaanin,JDN-2010-Nouns
111,NID,NID_aa,denaniw,denaniw,2SgPoss,NONE,NONE,Pej,NONE,Pl,gidenaniwaashan,g<<denaniw>>aashan,JDN-2010-Nouns
112,NID,NID_aa,denaniw,denaniw,2PlPoss,NONE,NONE,Pej,NONE,Pl,gidenaniwaashiwaan,g<<denaniw>>aashiwaan,JDN-2010-Nouns
113,NID,NID_aa,denaniw,denaniw,3SgProxPoss,NONE,NONE,Pej,NONE,Pl,odenaniwaashan,w<<denaniw>>aashan,JDN-2010-Nouns
114,NID,NID_aa,denaniw,denaniw,3PlProxPoss,NONE,NONE,Pej,NONE,Pl,odenaniwaashiwaan,w<<denaniw>>aashiwaan,JDN-2010-Nouns
115,NID,NID_aa,denaniw,denaniw,3SgObvPoss,NONE,NONE,Pej,NONE,Pl,odenaniwaashini,w<<denaniw>>aashiniw1,JDN-2010-Nouns
116,NID,NID_aa,denaniw,denaniw,3PlObvPoss,NONE,NONE,Pej,NONE,Pl,odenaniwaashini,w<<denaniw>>aashiniw1,GUESS
117,NID,NID_aa,denaniw,denaniw,1SgPoss,NONE,NONE,Pej,NONE,Sg,nidenaniwaash,n<<denaniw>>aash,JDN-2010-Nouns
118,NID,NID_aa,denaniw,denaniw,ExclPoss,NONE,NONE,Pej,NONE,Sg,nidenaniwaashinaan,n<<denaniw>>aashinaan,JDN-2010-Nouns
119,NID,NID_aa,denaniw,denaniw,InclPoss,NONE,NONE,Pej,NONE,Sg,gidenaniwaashinaan,g<<denaniw>>aashinaan,JDN-2010-Nouns
120,NID,NID_aa,denaniw,denaniw,2SgPoss,NONE,NONE,Pej,NONE,Sg,gidenaniwaash,g<<denaniw>>aash,JDN-2010-Nouns
121,NID,NID_aa,denaniw,denaniw,2PlPoss,NONE,NONE,Pej,NONE,Sg,gidenaniwaashiwaa,g<<denaniw>>aashiwaa,JDN-2010-Nouns
122,NID,NID_aa,denaniw,denaniw,3SgProxPoss,NONE,NONE,Pej,NONE,Sg,odenaniwaash,w<<denaniw>>aash,JDN-2010-Nouns
123,NID,NID_aa,denaniw,denaniw,3PlProxPoss,NONE,NONE,Pej,NONE,Sg,odenaniwaashiwaa,w<<denaniw>>aashiwaa,JDN-2010-Nouns
124,NID,NID_aa,denaniw,denaniw,3SgObvPoss,NONE,NONE,Pej,NONE,Sg,odenaniwaashini,w<<denaniw>>aashiniw1,JDN-2010-Nouns
125,NID,NID_aa,denaniw,denaniw,3PlObvPoss,NONE,NONE,Pej,NONE,Sg,odenaniwaashini,w<<denaniw>>aashiniw1,GUESS
126,NID,NID_aa,denaniw,denaniw,1SgPoss,NONE,NONE,Pej,NONE,Loc,nidenaniwaashing,n<<denaniw>>aashing,JDN-2010-Nouns
