,Paradigm,Class,Lemma,Stem,PersPoss,Dim,Poss,Pej,Pret,Basic,Form1Surface,Form1Split,Form1Source,Form2Surface,Form2Split,Form2Source
285,NA,NA_Cy,asin,asiny2,2SgPoss,NONE,Poss,NONE,Pret,ProxSg,gidasiniimiban,gi<<asiny2>>iimiban,JDN-2010-Nouns,,,
286,NA,NA_Cy,asin,asiny2,2PlPoss,NONE,Poss,NONE,Pret,ProxSg,gidasiniimiwaaban,gi<<asiny2>>iimiwaaban,JDN-2010-Nouns,,,
310,NA,NA_Cy,asin,asiny2,1SgPoss,Dim,NONE,NONE,Pret,ProxSg,nindasiniinsiban,ni<<asiny2>>iinsiban,JDN-2010-Nouns,,,
311,NA,NA_Cy,asin,asiny2,ExclPoss,Dim,NONE,NONE,Pret,ProxSg,nindasiniinsinaaban,ni<<asiny2>>iinsinaaban,JDN-2010-Nouns,,,
312,NA,NA_Cy,asin,asiny2,InclPoss,Dim,NONE,NONE,Pret,ProxSg,gidasiniinsinaaban,gi<<asiny2>>iinsinaaban,JDN-2010-Nouns,,,
313,NA,NA_Cy,asin,asiny2,2SgPoss,Dim,NONE,NONE,Pret,ProxSg,gidasiniinsiban,gi<<asiny2>>iinsiban,JDN-2010-Nouns,,,
314,NA,NA_Cy,asin,asiny2,2PlPoss,Dim,NONE,NONE,Pret,ProxSg,gidasiniinsiwaaban,gi<<asiny2>>iinsiwaaban,JDN-2010-Nouns,,,
338,NA,NA_Cy,asin,asiny2,1SgPoss,Dim,Poss,NONE,Pret,ProxSg,nindasiniinsimiban,ni<<asiny2>>iinsimiban,JDN-2010-Nouns,,,
339,NA,NA_Cy,asin,asiny2,ExclPoss,Dim,Poss,NONE,Pret,ProxSg,nindasiniinsiminaaban,ni<<asiny2>>iinsiminaaban,JDN-2010-Nouns,,,
340,NA,NA_Cy,asin,asiny2,InclPoss,Dim,Poss,NONE,Pret,ProxSg,gidasiniinsiminaaban,gi<<asiny2>>iinsiminaaban,JDN-2010-Nouns,,,
341,NA,NA_Cy,asin,asiny2,2SgPoss,Dim,Poss,NONE,Pret,ProxSg,gidasiniinsimiban,gi<<asiny2>>iinsimiban,JDN-2010-Nouns,,,
342,NA,NA_Cy,asin,asiny2,2PlPoss,Dim,Poss,NONE,Pret,ProxSg,gidasiniinsimiwaaban,gi<<asiny2>>iinsimiwaaban,JDN-2010-Nouns,,,
366,NA,NA_Cy,asin,asiny2,1SgPoss,Dim,NONE,Pej,NONE,ProxSg,nindasiniinzhish,ni<<asiny2>>iinzhish,JDN-2010-Nouns,,,
367,NA,NA_Cy,asin,asiny2,ExclPoss,Dim,NONE,Pej,NONE,ProxSg,nindasiniinzhishinaan,ni<<asiny2>>iinzhishinaan,JDN-2010-Nouns,,,
368,NA,NA_Cy,asin,asiny2,InclPoss,Dim,NONE,Pej,NONE,ProxSg,gidasiniinzhishinaan,gi<<asiny2>>iinzhishinaan,JDN-2010-Nouns,,,
369,NA,NA_Cy,asin,asiny2,2SgPoss,Dim,NONE,Pej,NONE,ProxSg,gidasiniinzhish,gi<<asiny2>>iinzhish,JDN-2010-Nouns,,,
370,NA,NA_Cy,asin,asiny2,2PlPoss,Dim,NONE,Pej,NONE,ProxSg,gidasiniinzhishiwaa,gi<<asiny2>>iinzhishiwaa,JDN-2010-Nouns,,,
403,NA,NA_Cy,asin,asiny2,1SgPoss,Dim,Poss,Pej,NONE,ProxSg,nindasiniinsimish,ni<<asiny2>>iinsimish,JDN-2010-Nouns,,,
404,NA,NA_Cy,asin,asiny2,ExclPoss,Dim,Poss,Pej,NONE,ProxSg,nindasiniinsimishinaan,ni<<asiny2>>iinsimishinaan,JDN-2010-Nouns,,,
405,NA,NA_Cy,asin,asiny2,InclPoss,Dim,Poss,Pej,NONE,ProxSg,gidasiniinsimishinaan,gi<<asiny2>>iinsimishinaan,JDN-2010-Nouns,,,
406,NA,NA_Cy,asin,asiny2,2SgPoss,Dim,Poss,Pej,NONE,ProxSg,gidasiniinsimishinaan,gi<<asiny2>>iinsimishinaan,JDN-2010-Nouns,,,
407,NA,NA_Cy,asin,asiny2,2PlPoss,Dim,Poss,Pej,NONE,ProxSg,gidasiniinsimishiwaa,gi<<asiny2>>iinsimishiwaa,JDN-2010-Nouns,,,
5,NA,NA_Cy,asin,asiny2,NONE,NONE,NONE,NONE,NONE,Voc,asiniidog,<<asiny2>>iidog,JDN-2010-Nouns,,,
11,NA,NA_Cy,asin,asiny2,NONE,Dim,NONE,NONE,NONE,Voc,asiniinsidog,<<asiny2>>iinsidog,JDN-2010-Nouns,,,
17,NA,NA_Cy,asin,asiny2,NONE,NONE,NONE,Pej,NONE,Voc,asiniishidog,<<asiny2>>iishidog,JDN-2010-Nouns,,,
27,NA,NA_Cy,asin,asiny2,NONE,Dim,NONE,Pej,NONE,Voc,asiniinzhishidog,<<asiny2>>iinzhishidog,JDN-2010-Nouns,,,
