Paradigm,Class,Lemma,Stem,PersPoss,Dim,Poss,Pej,Pret,Basic,Form1Surface,Form1Split,Form1Source,Form2Surface,Form2Split,Form2Source
NA,NA_ShortC,nika,nik,3PlObvPoss,NONE,NONE,Pej,NONE,ObvPl,onikishini,o<<nik>>ishiniw1,GUESS,onikishini,o<<nik>>ishiniw1,GUESS
NA,NA_ShortC,nika,nik,1SgPoss,NONE,Poss,Pej,NONE,ObvPl,ninikimisha',ni<<nik>>imisha',JDN-2010-Nouns,ninikimishan,ni<<nik>>imishan,JDN-2010-Nouns
NA,NA_ShortC,nika,nik,ExclPoss,NONE,Poss,Pej,NONE,ObvPl,ninikimishinaani',ni<<nik>>imishinaani',JDN-2010-Nouns,ninikimishinaanin,ni<<nik>>imishinaanin,JDN-2010-Nouns
NA,NA_ShortC,nika,nik,InclPoss,NONE,Poss,Pej,NONE,ObvPl,ginikimishinaani',gi<<nik>>imishinaani',JDN-2010-Nouns,ginikimishinaanin,gi<<nik>>imishinaanin,JDN-2010-Nouns
NA,NA_ShortC,nika,nik,2SgPoss,NONE,Poss,Pej,NONE,ObvPl,ginikimisha',gi<<nik>>imisha',JDN-2010-Nouns,ginikimishan,gi<<nik>>imishan,JDN-2010-Nouns
NA,NA_ShortC,nika,nik,2PlPoss,NONE,Poss,Pej,NONE,ObvPl,ginikimishiwaa',gi<<nik>>imishiwaa',JDN-2010-Nouns,ginikimishiwaan,gi<<nik>>imishiwaan,JDN-2010-Nouns
NA,NA_ShortC,nika,nik,3SgProxPoss,NONE,Poss,Pej,NONE,ObvPl,onikimisha',o<<nik>>imisha',JDN-2010-Nouns,onikimishan,o<<nik>>imishan,JDN-2010-Nouns
NA,NA_ShortC,nika,nik,3PlProxPoss,NONE,Poss,Pej,NONE,ObvPl,onikimishiwaa',o<<nik>>imishiwaa',JDN-2010-Nouns,onikimishiwaan,o<<nik>>imishiwaan,JDN-2010-Nouns
NA,NA_ShortC,nika,nik,3SgObvPoss,NONE,Poss,Pej,NONE,ObvPl,onikimishini,o<<nik>>imishiniw1,JDN-2010-Nouns,onikimishini,o<<nik>>imishiniw1,JDN-2010-Nouns
NA,NA_ShortC,nika,nik,3PlObvPoss,NONE,Poss,Pej,NONE,ObvPl,onikimishini,o<<nik>>imishiniw1,GUESS,onikimishini,o<<nik>>imishiniw1,GUESS
