,Paradigm,Class,Lemma,Stem,PersPoss,Dim,Poss,Pej,Pret,Basic,Form1Surface,Form1Split,Form1Source,Form2Surface,Form2Split,Form2Source
95,NI,NI_VVny,wiiyagasenh,wiiyagasenhy1,3SgProxPoss,Dim,NONE,NONE,NONE,Loc,owiiyagasenyensing,o<<wiiyagasenhy1>>ensing,JDN-2010-Nouns,,,
96,NI,NI_VVny,wiiyagasenh,wiiyagasenhy1,3PlProxPoss,Dim,NONE,NONE,NONE,Loc,owiiyagasenyensiwaang,o<<wiiyagasenhy1>>ensiwaang,JDN-2010-Nouns,,,
97,NI,NI_VVny,wiiyagasenh,wiiyagasenhy1,3SgObvPoss,Dim,NONE,NONE,NONE,Loc,owiiyagasenyensining,o<<wiiyagasenhy1>>ensining,JDN-2010-Nouns,,,
98,NI,NI_VVny,wiiyagasenh,wiiyagasenhy1,3PlObvPoss,Dim,NONE,NONE,NONE,Loc,owiiyagasenyensining,o<<wiiyagasenhy1>>ensining,GUESS,,,
99,NI,NI_VVny,wiiyagasenh,wiiyagasenhy1,1SgPoss,Dim,Poss,NONE,NONE,Pl,niwiiyagasenyensiman,ni<<wiiyagasenhy1>>ensiman,JDN-2010-Nouns,,,
100,NI,NI_VVny,wiiyagasenh,wiiyagasenhy1,ExclPoss,Dim,Poss,NONE,NONE,Pl,niwiiyagasenyensiminaanin,ni<<wiiyagasenhy1>>ensiminaanin,JDN-2010-Nouns,,,
101,NI,NI_VVny,wiiyagasenh,wiiyagasenhy1,InclPoss,Dim,Poss,NONE,NONE,Pl,giwiiyagasenyensiminaanin,gi<<wiiyagasenhy1>>ensiminaanin,JDN-2010-Nouns,,,
102,NI,NI_VVny,wiiyagasenh,wiiyagasenhy1,2SgPoss,Dim,Poss,NONE,NONE,Pl,giwiiyagasenyensiman,gi<<wiiyagasenhy1>>ensiman,JDN-2010-Nouns,,,
103,NI,NI_VVny,wiiyagasenh,wiiyagasenhy1,2PlPoss,Dim,Poss,NONE,NONE,Pl,giwiiyagasenyensimiwaan,gi<<wiiyagasenhy1>>ensimiwaan,JDN-2010-Nouns,,,
104,NI,NI_VVny,wiiyagasenh,wiiyagasenhy1,3SgProxPoss,Dim,Poss,NONE,NONE,Pl,owiiyagasenyensiman,o<<wiiyagasenhy1>>ensiman,JDN-2010-Nouns,,,
105,NI,NI_VVny,wiiyagasenh,wiiyagasenhy1,3PlProxPoss,Dim,Poss,NONE,NONE,Pl,owiiyagasenyensimiwaan,o<<wiiyagasenhy1>>ensimiwaan,JDN-2010-Nouns,,,
106,NI,NI_VVny,wiiyagasenh,wiiyagasenhy1,3SgObvPoss,Dim,Poss,NONE,NONE,Pl,owiiyagasenyensimini,o<<wiiyagasenhy1>>ensiminiw1,JDN-2010-Nouns,,,
107,NI,NI_VVny,wiiyagasenh,wiiyagasenhy1,3PlObvPoss,Dim,Poss,NONE,NONE,Pl,owiiyagasenyensimini,o<<wiiyagasenhy1>>ensiminiw1,GUESS,,,
108,NI,NI_VVny,wiiyagasenh,wiiyagasenhy1,1SgPoss,Dim,Poss,NONE,NONE,Sg,niwiiyagasenyensim,ni<<wiiyagasenhy1>>ensim,JDN-2010-Nouns,,,
109,NI,NI_VVny,wiiyagasenh,wiiyagasenhy1,ExclPoss,Dim,Poss,NONE,NONE,Sg,niwiiyagasenyensiminaan,ni<<wiiyagasenhy1>>ensiminaan,JDN-2010-Nouns,,,
110,NI,NI_VVny,wiiyagasenh,wiiyagasenhy1,InclPoss,Dim,Poss,NONE,NONE,Sg,giwiiyagasenyensiminaan,gi<<wiiyagasenhy1>>ensiminaan,JDN-2010-Nouns,,,
111,NI,NI_VVny,wiiyagasenh,wiiyagasenhy1,2SgPoss,Dim,Poss,NONE,NONE,Sg,giwiiyagasenyensim,gi<<wiiyagasenhy1>>ensim,JDN-2010-Nouns,,,
112,NI,NI_VVny,wiiyagasenh,wiiyagasenhy1,2PlPoss,Dim,Poss,NONE,NONE,Sg,giwiiyagasenyensimiwaa,gi<<wiiyagasenhy1>>ensimiwaa,JDN-2010-Nouns,,,
113,NI,NI_VVny,wiiyagasenh,wiiyagasenhy1,3SgProxPoss,Dim,Poss,NONE,NONE,Sg,owiiyagasenyensim,o<<wiiyagasenhy1>>ensim,JDN-2010-Nouns,,,
