,Paradigm,Class,Lemma,Stem,PersPoss,Dim,Poss,Pej,Pret,Basic,Form1Surface,Form1Split,Form1Source
99,NAD,NAD_Cw,niigi'igw,niigi'igw2,2PlPoss,NONE,Poss,NONE,NONE,ProxPl,giniigi'igomiwaag,g<<niigi'igw2>>omiwaag,JDN-2010-Nouns
100,NAD,NAD_Cw,niigi'igw,niigi'igw2,2PlPoss,NONE,Poss,NONE,NONE,ObvSg,giniigi'igomiwaan,g<<niigi'igw2>>omiwaan,JDN-2010-Nouns
101,NAD,NAD_Cw,niigi'igw,niigi'igw2,2PlPoss,NONE,Poss,NONE,NONE,ObvPl,giniigi'igomiwaa',g<<niigi'igw2>>omiwaa',JDN-2010-Nouns
102,NAD,NAD_Cw,niigi'igw,niigi'igw2,2PlPoss,NONE,Poss,NONE,NONE,Loc,giniigi'igomiwaang,g<<niigi'igw2>>omiwaang,JDN-2010-Nouns
103,NAD,NAD_Cw,niigi'igw,niigi'igw2,2PlPoss,NONE,Poss,NONE,Pret,ProxSg,giniigi'igomiwaaban,g<<niigi'igw2>>omiwaaban,JDN-2010-Nouns
104,NAD,NAD_Cw,niigi'igw,niigi'igw2,2PlPoss,NONE,Poss,NONE,Pret,ProxPl,giniigi'igomiwaabaniig,g<<niigi'igw2>>omiwaabaniig,JDN-2010-Nouns
105,NAD,NAD_Cw,niigi'igw,niigi'igw2,2PlPoss,NONE,Poss,NONE,Pret,ObvSg,giniigi'igomiwaabaniin,g<<niigi'igw2>>omiwaabaniin,JDN-2010-Nouns
106,NAD,NAD_Cw,niigi'igw,niigi'igw2,2PlPoss,NONE,Poss,NONE,Pret,ObvPl,giniigi'igomiwaabanii',g<<niigi'igw2>>omiwaabanii',JDN-2010-Nouns
107,NAD,NAD_Cw,niigi'igw,niigi'igw2,2PlPoss,NONE,Poss,Pej,NONE,ProxSg,giniigi'igomishiwaa,g<<niigi'igw2>>omishiwaa,JDN-2010-Nouns
108,NAD,NAD_Cw,niigi'igw,niigi'igw2,2PlPoss,NONE,Poss,Pej,NONE,ProxPl,giniigi'igomishiwaag,g<<niigi'igw2>>omishiwaag,JDN-2010-Nouns
109,NAD,NAD_Cw,niigi'igw,niigi'igw2,2PlPoss,NONE,Poss,Pej,NONE,ObvSg,giniigi'igomishiwaan,g<<niigi'igw2>>omishiwaan,JDN-2010-Nouns
110,NAD,NAD_Cw,niigi'igw,niigi'igw2,2PlPoss,NONE,Poss,Pej,NONE,ObvPl,giniigi'igomishiwaa',g<<niigi'igw2>>omishiwaa',JDN-2010-Nouns
111,NAD,NAD_Cw,niigi'igw,niigi'igw2,2PlPoss,NONE,Poss,Pej,NONE,Loc,giniigi'igomishiwaang,g<<niigi'igw2>>omishiwaang,JDN-2010-Nouns
112,NAD,NAD_Cw,niigi'igw,niigi'igw2,2SgPoss,Dim,NONE,NONE,NONE,ProxSg,giniigi'igoons,g<<niigi'igw2>>oons,JDN-2010-Nouns
113,NAD,NAD_Cw,niigi'igw,niigi'igw2,2SgPoss,Dim,NONE,NONE,NONE,ProxPl,giniigi'igoonsag,g<<niigi'igw2>>oonsag,JDN-2010-Nouns
114,NAD,NAD_Cw,niigi'igw,niigi'igw2,2SgPoss,Dim,NONE,NONE,NONE,ObvSg,giniigi'igoonsan,g<<niigi'igw2>>oonsan,JDN-2010-Nouns
115,NAD,NAD_Cw,niigi'igw,niigi'igw2,2SgPoss,Dim,NONE,NONE,NONE,ObvPl,giniigi'igoonsa',g<<niigi'igw2>>oonsa',JDN-2010-Nouns
116,NAD,NAD_Cw,niigi'igw,niigi'igw2,2SgPoss,Dim,NONE,NONE,NONE,Loc,giniigi'igoonsing,g<<niigi'igw2>>oonsing,JDN-2010-Nouns
