,Paradigm,Class,Lemma,Stem,PersPoss,Dim,Poss,Pej,Pret,Basic,Form1Surface,Form1Split,Form1Source,Form2Surface,Form2Split,Form2Source
334,NAD,NAD_C,maamaa,maamaay1,1SgPoss,Dim,NONE,Pej,NONE,ProxSg,nimaamaayenzhish,n<<maamaay1>>enzhish,JDN-2010-Nouns,,,
335,NAD,NAD_C,maamaa,maamaay1,ExclPoss,Dim,NONE,Pej,NONE,ProxSg,nimaamaayenzhishinaan,n<<maamaay1>>enzhishinaan,JDN-2010-Nouns,,,
336,NAD,NAD_C,maamaa,maamaay1,InclPoss,Dim,NONE,Pej,NONE,ProxSg,gimaamaayenzhishinaan,g<<maamaay1>>enzhishinaan,JDN-2010-Nouns,,,
337,NAD,NAD_C,maamaa,maamaay1,2SgPoss,Dim,NONE,Pej,NONE,ProxSg,gimaamaayenzhish,g<<maamaay1>>enzhish,JDN-2010-Nouns,,,
338,NAD,NAD_C,maamaa,maamaay1,2PlPoss,Dim,NONE,Pej,NONE,ProxSg,gimaamaayenzhishiwaa,g<<maamaay1>>enzhishiwaa,JDN-2010-Nouns,,,
371,NAD,NAD_C,maamaa,maamaay1,1SgPoss,Dim,Poss,Pej,NONE,ProxSg,nimaamaayensimish,n<<maamaay1>>ensimish,JDN-2010-Nouns,,,
372,NAD,NAD_C,maamaa,maamaay1,ExclPoss,Dim,Poss,Pej,NONE,ProxSg,nimaamaayensimishinaan,n<<maamaay1>>ensimishinaan,JDN-2010-Nouns,,,
373,NAD,NAD_C,maamaa,maamaay1,InclPoss,Dim,Poss,Pej,NONE,ProxSg,gimaamaayensimishinaan,g<<maamaay1>>ensimishinaan,JDN-2010-Nouns,,,
374,NAD,NAD_C,maamaa,maamaay1,2SgPoss,Dim,Poss,Pej,NONE,ProxSg,gimaamaayensimishinaan,g<<maamaay1>>ensimishinaan,JDN-2010-Nouns,,,
375,NAD,NAD_C,maamaa,maamaay1,2PlPoss,Dim,Poss,Pej,NONE,ProxSg,gimaamaayensimishiwaa,g<<maamaay1>>ensimishiwaa,JDN-2010-Nouns,,,
