Paradigm,Class,Lemma,Stem,PersPoss,Dim,Poss,Pej,Pret,Basic,Form1Surface,Form1Split,Form1Source,Form2Surface,Form2Split,Form2Source
NI,NI_Cy,anit,anity2,3PlProxPoss,NONE,NONE,NONE,NONE,Sg,odanitiiwaa,o<<anity2>>iiwaa,JDN-2010-Nouns,,,
NI,NI_Cy,anit,anity2,3SgObvPoss,NONE,NONE,NONE,NONE,Sg,odanitiini,o<<anity2>>iiniw1,JDN-2010-Nouns,,,
NI,NI_Cy,anit,anity2,3PlObvPoss,NONE,NONE,NONE,NONE,Sg,odanitiini,o<<anity2>>iiniw1,GUESS,,,
NI,NI_Cy,anit,anity2,1SgPoss,NONE,Poss,NONE,NONE,Sg,nindanitiim,ni<<anity2>>iim,JDN-2010-Nouns,,,
NI,NI_Cy,anit,anity2,ExclPoss,NONE,Poss,NONE,NONE,Sg,nindanitiiminaan,ni<<anity2>>iiminaan,JDN-2010-Nouns,,,
NI,NI_Cy,anit,anity2,InclPoss,NONE,Poss,NONE,NONE,Sg,gidanitiiminaan,gi<<anity2>>iiminaan,JDN-2010-Nouns,,,
NI,NI_Cy,anit,anity2,2SgPoss,NONE,Poss,NONE,NONE,Sg,gidanitiim,gi<<anity2>>iim,JDN-2010-Nouns,,,
NI,NI_Cy,anit,anity2,2PlPoss,NONE,Poss,NONE,NONE,Sg,gidanitiimiwaa,gi<<anity2>>iimiwaa,JDN-2010-Nouns,,,
NI,NI_Cy,anit,anity2,3SgProxPoss,NONE,Poss,NONE,NONE,Sg,odanitiim,o<<anity2>>iim,JDN-2010-Nouns,,,
NI,NI_Cy,anit,anity2,3PlProxPoss,NONE,Poss,NONE,NONE,Sg,odanitiimiwaa,o<<anity2>>iimiwaa,JDN-2010-Nouns,,,
NI,NI_Cy,anit,anity2,3SgObvPoss,NONE,Poss,NONE,NONE,Sg,odanitiimini,o<<anity2>>iiminiw1,JDN-2010-Nouns,,,
NI,NI_Cy,anit,anity2,3PlObvPoss,NONE,Poss,NONE,NONE,Sg,odanitiimini,o<<anity2>>iiminiw1,GUESS,,,
NI,NI_Cy,anit,anity2,1SgPoss,Dim,NONE,NONE,NONE,Sg,nindanitiins,ni<<anity2>>iins,JDN-2010-Nouns,,,
NI,NI_Cy,anit,anity2,ExclPoss,Dim,NONE,NONE,NONE,Sg,nindanitiinsinaan,ni<<anity2>>iinsinaan,JDN-2010-Nouns,,,
NI,NI_Cy,anit,anity2,InclPoss,Dim,NONE,NONE,NONE,Sg,gidanitiinsinaan,gi<<anity2>>iinsinaan,JDN-2010-Nouns,,,
NI,NI_Cy,anit,anity2,2SgPoss,Dim,NONE,NONE,NONE,Sg,gidanitiins,gi<<anity2>>iins,JDN-2010-Nouns,,,
NI,NI_Cy,anit,anity2,2PlPoss,Dim,NONE,NONE,NONE,Sg,gidanitiinsiwaa,gi<<anity2>>iinsiwaa,JDN-2010-Nouns,,,
NI,NI_Cy,anit,anity2,3SgProxPoss,Dim,NONE,NONE,NONE,Sg,odanitiins,o<<anity2>>iins,JDN-2010-Nouns,,,
NI,NI_Cy,anit,anity2,3PlProxPoss,Dim,NONE,NONE,NONE,Sg,odanitiinsiwaa,o<<anity2>>iinsiwaa,JDN-2010-Nouns,,,
NI,NI_Cy,anit,anity2,3SgObvPoss,Dim,NONE,NONE,NONE,Sg,odanitiinsini,o<<anity2>>iinsiniw1,JDN-2010-Nouns,,,
NI,NI_Cy,anit,anity2,3PlObvPoss,Dim,NONE,NONE,NONE,Sg,odanitiinsini,o<<anity2>>iinsiniw1,GUESS,,,
NI,NI_Cy,anit,anity2,1SgPoss,Dim,Poss,NONE,NONE,Sg,nindanitiinsim,ni<<anity2>>iinsim,JDN-2010-Nouns,,,
NI,NI_Cy,anit,anity2,ExclPoss,Dim,Poss,NONE,NONE,Sg,nindanitiinsiminaan,ni<<anity2>>iinsiminaan,JDN-2010-Nouns,,,
NI,NI_Cy,anit,anity2,InclPoss,Dim,Poss,NONE,NONE,Sg,gidanitiinsiminaan,gi<<anity2>>iinsiminaan,JDN-2010-Nouns,,,
NI,NI_Cy,anit,anity2,2SgPoss,Dim,Poss,NONE,NONE,Sg,gidanitiinsim,gi<<anity2>>iinsim,JDN-2010-Nouns,,,
NI,NI_Cy,anit,anity2,2PlPoss,Dim,Poss,NONE,NONE,Sg,gidanitiinsimiwaa,gi<<anity2>>iinsimiwaa,JDN-2010-Nouns,,,
NI,NI_Cy,anit,anity2,3SgProxPoss,Dim,Poss,NONE,NONE,Sg,odanitiinsim,o<<anity2>>iinsim,JDN-2010-Nouns,,,
NI,NI_Cy,anit,anity2,3PlProxPoss,Dim,Poss,NONE,NONE,Sg,odanitiinsimiwaa,o<<anity2>>iinsimiwaa,JDN-2010-Nouns,,,
NI,NI_Cy,anit,anity2,3SgObvPoss,Dim,Poss,NONE,NONE,Sg,odanitiinsimini,o<<anity2>>iinsiminiw1,JDN-2010-Nouns,,,
NI,NI_Cy,anit,anity2,3PlObvPoss,Dim,Poss,NONE,NONE,Sg,odanitiinsimini,o<<anity2>>iinsiminiw1,GUESS,,,
NI,NI_Cy,anit,anity2,1SgPoss,NONE,NONE,Pej,NONE,Sg,nindanitiish,ni<<anity2>>iish,JDN-2010-Nouns,,,
NI,NI_Cy,anit,anity2,ExclPoss,NONE,NONE,Pej,NONE,Sg,nindanitiishinaan,ni<<anity2>>iishinaan,JDN-2010-Nouns,,,
NI,NI_Cy,anit,anity2,InclPoss,NONE,NONE,Pej,NONE,Sg,gidanitiishinaan,gi<<anity2>>iishinaan,JDN-2010-Nouns,,,
NI,NI_Cy,anit,anity2,2SgPoss,NONE,NONE,Pej,NONE,Sg,gidanitiish,gi<<anity2>>iish,JDN-2010-Nouns,,,
NI,NI_Cy,anit,anity2,2PlPoss,NONE,NONE,Pej,NONE,Sg,gidanitiishiwaa,gi<<anity2>>iishiwaa,JDN-2010-Nouns,,,
NI,NI_Cy,anit,anity2,3SgProxPoss,NONE,NONE,Pej,NONE,Sg,odanitiish,o<<anity2>>iish,JDN-2010-Nouns,,,
NI,NI_Cy,anit,anity2,3PlProxPoss,NONE,NONE,Pej,NONE,Sg,odanitiishiwaa,o<<anity2>>iishiwaa,JDN-2010-Nouns,,,
NI,NI_Cy,anit,anity2,3SgObvPoss,NONE,NONE,Pej,NONE,Sg,odanitiishini,o<<anity2>>iishiniw1,JDN-2010-Nouns,,,
NI,NI_Cy,anit,anity2,3PlObvPoss,NONE,NONE,Pej,NONE,Sg,odanitiishini,o<<anity2>>iishiniw1,GUESS,,,
NI,NI_Cy,anit,anity2,1SgPoss,NONE,Poss,Pej,NONE,Sg,nindanitiimish,ni<<anity2>>iimish,JDN-2010-Nouns,,,
NI,NI_Cy,anit,anity2,ExclPoss,NONE,Poss,Pej,NONE,Sg,nindanitiimishinaan,ni<<anity2>>iimishinaan,JDN-2010-Nouns,,,
NI,NI_Cy,anit,anity2,InclPoss,NONE,Poss,Pej,NONE,Sg,gidanitiimishinaan,gi<<anity2>>iimishinaan,JDN-2010-Nouns,,,
NI,NI_Cy,anit,anity2,2SgPoss,NONE,Poss,Pej,NONE,Sg,gidanitiimish,gi<<anity2>>iimish,JDN-2010-Nouns,,,
NI,NI_Cy,anit,anity2,2PlPoss,NONE,Poss,Pej,NONE,Sg,gidanitiimishiwaa,gi<<anity2>>iimishiwaa,JDN-2010-Nouns,,,
NI,NI_Cy,anit,anity2,3SgProxPoss,NONE,Poss,Pej,NONE,Sg,odanitiimish,o<<anity2>>iimish,JDN-2010-Nouns,,,
NI,NI_Cy,anit,anity2,3PlProxPoss,NONE,Poss,Pej,NONE,Sg,odanitiimishiwaa,o<<anity2>>iimishiwaa,JDN-2010-Nouns,,,
NI,NI_Cy,anit,anity2,3SgObvPoss,NONE,Poss,Pej,NONE,Sg,odanitiimishini,o<<anity2>>iimishiniw1,JDN-2010-Nouns,,,
NI,NI_Cy,anit,anity2,3PlObvPoss,NONE,Poss,Pej,NONE,Sg,odanitiimishini,o<<anity2>>iimishiniw1,GUESS,,,
NI,NI_Cy,anit,anity2,1SgPoss,Dim,NONE,Pej,NONE,Sg,nindanitiinzhish,ni<<anity2>>iinzhish,JDN-2010-Nouns,,,
NI,NI_Cy,anit,anity2,ExclPoss,Dim,NONE,Pej,NONE,Sg,nindanitiinzhishinaan,ni<<anity2>>iinzhishinaan,JDN-2010-Nouns,,,
NI,NI_Cy,anit,anity2,InclPoss,Dim,NONE,Pej,NONE,Sg,gidanitiinzhishinaan,gi<<anity2>>iinzhishinaan,JDN-2010-Nouns,,,
NI,NI_Cy,anit,anity2,2SgPoss,Dim,NONE,Pej,NONE,Sg,gidanitiinzhish,gi<<anity2>>iinzhish,JDN-2010-Nouns,,,
NI,NI_Cy,anit,anity2,2PlPoss,Dim,NONE,Pej,NONE,Sg,gidanitiinzhishiwaa,gi<<anity2>>iinzhishiwaa,JDN-2010-Nouns,,,
NI,NI_Cy,anit,anity2,3SgProxPoss,Dim,NONE,Pej,NONE,Sg,odanitiinzhish,o<<anity2>>iinzhish,JDN-2010-Nouns,,,
NI,NI_Cy,anit,anity2,3PlProxPoss,Dim,NONE,Pej,NONE,Sg,odanitiinzhishiwaa,o<<anity2>>iinzhishiwaa,JDN-2010-Nouns,,,
NI,NI_Cy,anit,anity2,3SgObvPoss,Dim,NONE,Pej,NONE,Sg,odanitiinzhishini,o<<anity2>>iinzhishiniw1,JDN-2010-Nouns,,,
NI,NI_Cy,anit,anity2,3PlObvPoss,Dim,NONE,Pej,NONE,Sg,odanitiinzhishini,o<<anity2>>iinzhishiniw1,GUESS,,,
NI,NI_Cy,anit,anity2,1SgPoss,Dim,Poss,Pej,NONE,Sg,nindanitiinsimish,ni<<anity2>>iinsimish,JDN-2010-Nouns,,,
NI,NI_Cy,anit,anity2,ExclPoss,Dim,Poss,Pej,NONE,Sg,nindanitiinsimishinaan,ni<<anity2>>iinsimishinaan,JDN-2010-Nouns,,,
NI,NI_Cy,anit,anity2,InclPoss,Dim,Poss,Pej,NONE,Sg,gidanitiinsimishinaan,gi<<anity2>>iinsimishinaan,JDN-2010-Nouns,,,
NI,NI_Cy,anit,anity2,2SgPoss,Dim,Poss,Pej,NONE,Sg,gidanitiinsimish,gi<<anity2>>iinsimish,JDN-2010-Nouns,,,
NI,NI_Cy,anit,anity2,2PlPoss,Dim,Poss,Pej,NONE,Sg,gidanitiinsimishiwaa,gi<<anity2>>iinsimishiwaa,JDN-2010-Nouns,,,
NI,NI_Cy,anit,anity2,3SgProxPoss,Dim,Poss,Pej,NONE,Sg,odanitiinsimish,o<<anity2>>iinsimish,JDN-2010-Nouns,,,
NI,NI_Cy,anit,anity2,3PlProxPoss,Dim,Poss,Pej,NONE,Sg,odanitiinsimishiwaa,o<<anity2>>iinsimishiwaa,JDN-2010-Nouns,,,
NI,NI_Cy,anit,anity2,3SgObvPoss,Dim,Poss,Pej,NONE,Sg,odanitiinsimishini,o<<anity2>>iinsimishiniw1,JDN-2010-Nouns,,,
NI,NI_Cy,anit,anity2,3PlObvPoss,Dim,Poss,Pej,NONE,Sg,odanitiinsimishini,o<<anity2>>iinsimishiniw1,GUESS,,,
NI,NI_Cy,anit,anity2,NONE,NONE,NONE,NONE,NONE,LocDist,anitiikaang,<<anity2>>iikaang,GUESS,,,
NI,NI_Cy,anit,anity2,NONE,Dim,NONE,NONE,NONE,LocDist,anitiinsikaang,<<anity2>>iinsikaang,GUESS,,,
NI,NI_Cy,anit,anity2,NONE,NONE,NONE,Pej,NONE,LocDist,anitiishikaang,<<anity2>>iishikaang,GUESS,,,
NI,NI_Cy,anit,anity2,NONE,Dim,NONE,Pej,NONE,LocDist,anitiinzhishikaang,<<anity2>>iinzhishikaang,GUESS,,,
NI,NI_Cy,anit,anity2,1SgPoss,NONE,NONE,NONE,NONE,LocDist,nindanitiikaang,ni<<anity2>>iikaang,GUESS,,,
NI,NI_Cy,anit,anity2,ExclPoss,NONE,NONE,NONE,NONE,LocDist,nindanitiinaakaang,ni<<anity2>>iinaakaang,GUESS,,,
NI,NI_Cy,anit,anity2,InclPoss,NONE,NONE,NONE,NONE,LocDist,gidanitiinaakaang,gi<<anity2>>iinaakaang,GUESS,,,
NI,NI_Cy,anit,anity2,2SgPoss,NONE,NONE,NONE,NONE,LocDist,gidanitiikaang,gi<<anity2>>iikaang,GUESS,,,
NI,NI_Cy,anit,anity2,2PlPoss,NONE,NONE,NONE,NONE,LocDist,gidanitiiwaakaang,gi<<anity2>>iiwaakaang,GUESS,,,
NI,NI_Cy,anit,anity2,3SgProxPoss,NONE,NONE,NONE,NONE,LocDist,odanitiikaang,o<<anity2>>iikaang,GUESS,,,
NI,NI_Cy,anit,anity2,3PlProxPoss,NONE,NONE,NONE,NONE,LocDist,odanitiiwaakaang,o<<anity2>>iiwaakaang,GUESS,,,
NI,NI_Cy,anit,anity2,3SgObvPoss,NONE,NONE,NONE,NONE,LocDist,odanitiinikaang,o<<anity2>>iinikaang,GUESS,,,
NI,NI_Cy,anit,anity2,3PlObvPoss,NONE,NONE,NONE,NONE,LocDist,odanitiinikaang,o<<anity2>>iinikaang,GUESS,,,
NI,NI_Cy,anit,anity2,1SgPoss,NONE,Poss,NONE,NONE,LocDist,nindanitiimikaang,ni<<anity2>>iimikaang,GUESS,,,
NI,NI_Cy,anit,anity2,ExclPoss,NONE,Poss,NONE,NONE,LocDist,nindanitiiminaakaang,ni<<anity2>>iiminaakaang,GUESS,,,
NI,NI_Cy,anit,anity2,InclPoss,NONE,Poss,NONE,NONE,LocDist,gidanitiiminaakaang,gi<<anity2>>iiminaakaang,GUESS,,,
NI,NI_Cy,anit,anity2,2SgPoss,NONE,Poss,NONE,NONE,LocDist,gidanitiimikaang,gi<<anity2>>iimikaang,GUESS,,,
NI,NI_Cy,anit,anity2,2PlPoss,NONE,Poss,NONE,NONE,LocDist,gidanitiimiwaakaang,gi<<anity2>>iimiwaakaang,GUESS,,,
NI,NI_Cy,anit,anity2,3SgProxPoss,NONE,Poss,NONE,NONE,LocDist,odanitiimikaang,o<<anity2>>iimikaang,GUESS,,,
NI,NI_Cy,anit,anity2,3PlProxPoss,NONE,Poss,NONE,NONE,LocDist,odanitiimiwaakaang,o<<anity2>>iimiwaakaang,GUESS,,,
NI,NI_Cy,anit,anity2,3SgObvPoss,NONE,Poss,NONE,NONE,LocDist,odanitiiminikaang,o<<anity2>>iiminikaang,GUESS,,,
NI,NI_Cy,anit,anity2,3PlObvPoss,NONE,Poss,NONE,NONE,LocDist,odanitiiminikaang,o<<anity2>>iiminikaang,GUESS,,,
NI,NI_Cy,anit,anity2,1SgPoss,Dim,NONE,NONE,NONE,LocDist,nindanitiinsikaang,ni<<anity2>>iinsikaang,GUESS,,,
NI,NI_Cy,anit,anity2,ExclPoss,Dim,NONE,NONE,NONE,LocDist,nindanitiinsinaakaang,ni<<anity2>>iinsinaakaang,GUESS,,,
NI,NI_Cy,anit,anity2,InclPoss,Dim,NONE,NONE,NONE,LocDist,gidanitiinsinaakaang,gi<<anity2>>iinsinaakaang,GUESS,,,
NI,NI_Cy,anit,anity2,2SgPoss,Dim,NONE,NONE,NONE,LocDist,gidanitiinsikaang,gi<<anity2>>iinsikaang,GUESS,,,
NI,NI_Cy,anit,anity2,2PlPoss,Dim,NONE,NONE,NONE,LocDist,gidanitiinsiwaakaang,gi<<anity2>>iinsiwaakaang,GUESS,,,
NI,NI_Cy,anit,anity2,3SgProxPoss,Dim,NONE,NONE,NONE,LocDist,odanitiinsikaang,o<<anity2>>iinsikaang,GUESS,,,
NI,NI_Cy,anit,anity2,3PlProxPoss,Dim,NONE,NONE,NONE,LocDist,odanitiinsiwaakaang,o<<anity2>>iinsiwaakaang,GUESS,,,
NI,NI_Cy,anit,anity2,3SgObvPoss,Dim,NONE,NONE,NONE,LocDist,odanitiinsinikaang,o<<anity2>>iinsinikaang,GUESS,,,
NI,NI_Cy,anit,anity2,3PlObvPoss,Dim,NONE,NONE,NONE,LocDist,odanitiinsinikaang,o<<anity2>>iinsinikaang,GUESS,,,
NI,NI_Cy,anit,anity2,1SgPoss,Dim,Poss,NONE,NONE,LocDist,nindanitiinsimikaang,ni<<anity2>>iinsimikaang,GUESS,,,
NI,NI_Cy,anit,anity2,ExclPoss,Dim,Poss,NONE,NONE,LocDist,nindanitiinsiminaakaang,ni<<anity2>>iinsiminaakaang,GUESS,,,
NI,NI_Cy,anit,anity2,InclPoss,Dim,Poss,NONE,NONE,LocDist,gidanitiinsiminaakaang,gi<<anity2>>iinsiminaakaang,GUESS,,,
NI,NI_Cy,anit,anity2,2SgPoss,Dim,Poss,NONE,NONE,LocDist,gidanitiinsimikaang,gi<<anity2>>iinsimikaang,GUESS,,,
NI,NI_Cy,anit,anity2,2PlPoss,Dim,Poss,NONE,NONE,LocDist,gidanitiinsimiwaakaang,gi<<anity2>>iinsimiwaakaang,GUESS,,,
NI,NI_Cy,anit,anity2,3SgProxPoss,Dim,Poss,NONE,NONE,LocDist,odanitiinsimikaang,o<<anity2>>iinsimikaang,GUESS,,,
NI,NI_Cy,anit,anity2,3PlProxPoss,Dim,Poss,NONE,NONE,LocDist,odanitiinsimiwaakaang,o<<anity2>>iinsimiwaakaang,GUESS,,,
NI,NI_Cy,anit,anity2,3SgObvPoss,Dim,Poss,NONE,NONE,LocDist,odanitiinsiminikaang,o<<anity2>>iinsiminikaang,GUESS,,,
NI,NI_Cy,anit,anity2,3PlObvPoss,Dim,Poss,NONE,NONE,LocDist,odanitiinsiminikaang,o<<anity2>>iinsiminikaang,GUESS,,,
NI,NI_Cy,anit,anity2,1SgPoss,NONE,NONE,Pej,NONE,LocDist,nindanitiishikaang,ni<<anity2>>iishikaang,GUESS,,,
NI,NI_Cy,anit,anity2,ExclPoss,NONE,NONE,Pej,NONE,LocDist,nindanitiishinaakaang,ni<<anity2>>iishinaakaang,GUESS,,,
NI,NI_Cy,anit,anity2,InclPoss,NONE,NONE,Pej,NONE,LocDist,gidanitiishinaakaang,gi<<anity2>>iishinaakaang,GUESS,,,
NI,NI_Cy,anit,anity2,2SgPoss,NONE,NONE,Pej,NONE,LocDist,gidanitiishikaang,gi<<anity2>>iishikaang,GUESS,,,
NI,NI_Cy,anit,anity2,2PlPoss,NONE,NONE,Pej,NONE,LocDist,gidanitiishiwaakaang,gi<<anity2>>iishiwaakaang,GUESS,,,
NI,NI_Cy,anit,anity2,3SgProxPoss,NONE,NONE,Pej,NONE,LocDist,odanitiishikaang,o<<anity2>>iishikaang,GUESS,,,
NI,NI_Cy,anit,anity2,3PlProxPoss,NONE,NONE,Pej,NONE,LocDist,odanitiishiwaakaang,o<<anity2>>iishiwaakaang,GUESS,,,
NI,NI_Cy,anit,anity2,3SgObvPoss,NONE,NONE,Pej,NONE,LocDist,odanitiishinikaang,o<<anity2>>iishinikaang,GUESS,,,
NI,NI_Cy,anit,anity2,3PlObvPoss,NONE,NONE,Pej,NONE,LocDist,odanitiishinikaang,o<<anity2>>iishinikaang,GUESS,,,
NI,NI_Cy,anit,anity2,1SgPoss,NONE,Poss,Pej,NONE,LocDist,nindanitiimishikaang,ni<<anity2>>iimishikaang,GUESS,,,
NI,NI_Cy,anit,anity2,ExclPoss,NONE,Poss,Pej,NONE,LocDist,nindanitiimishinaakaang,ni<<anity2>>iimishinaakaang,GUESS,,,
NI,NI_Cy,anit,anity2,InclPoss,NONE,Poss,Pej,NONE,LocDist,gidanitiimishinaakaang,gi<<anity2>>iimishinaakaang,GUESS,,,
NI,NI_Cy,anit,anity2,2SgPoss,NONE,Poss,Pej,NONE,LocDist,gidanitiimishikaang,gi<<anity2>>iimishikaang,GUESS,,,
NI,NI_Cy,anit,anity2,2PlPoss,NONE,Poss,Pej,NONE,LocDist,gidanitiimishiwaakaang,gi<<anity2>>iimishiwaakaang,GUESS,,,
NI,NI_Cy,anit,anity2,3SgProxPoss,NONE,Poss,Pej,NONE,LocDist,odanitiimishikaang,o<<anity2>>iimishikaang,GUESS,,,
NI,NI_Cy,anit,anity2,3PlProxPoss,NONE,Poss,Pej,NONE,LocDist,odanitiimishiwaakaang,o<<anity2>>iimishiwaakaang,GUESS,,,
NI,NI_Cy,anit,anity2,3SgObvPoss,NONE,Poss,Pej,NONE,LocDist,odanitiimishinikaang,o<<anity2>>iimishinikaang,GUESS,,,
NI,NI_Cy,anit,anity2,3PlObvPoss,NONE,Poss,Pej,NONE,LocDist,odanitiimishinikaang,o<<anity2>>iimishinikaang,GUESS,,,
NI,NI_Cy,anit,anity2,1SgPoss,Dim,NONE,Pej,NONE,LocDist,nindanitiinzhishikaang,ni<<anity2>>iinzhishikaang,GUESS,,,
NI,NI_Cy,anit,anity2,ExclPoss,Dim,NONE,Pej,NONE,LocDist,nindanitiinzhishinaakaang,ni<<anity2>>iinzhishinaakaang,GUESS,,,
NI,NI_Cy,anit,anity2,InclPoss,Dim,NONE,Pej,NONE,LocDist,gidanitiinzhishinaakaang,gi<<anity2>>iinzhishinaakaang,GUESS,,,
NI,NI_Cy,anit,anity2,2SgPoss,Dim,NONE,Pej,NONE,LocDist,gidanitiinzhishikaang,gi<<anity2>>iinzhishikaang,GUESS,,,
NI,NI_Cy,anit,anity2,2PlPoss,Dim,NONE,Pej,NONE,LocDist,gidanitiinzhishiwaakaang,gi<<anity2>>iinzhishiwaakaang,GUESS,,,
NI,NI_Cy,anit,anity2,3SgProxPoss,Dim,NONE,Pej,NONE,LocDist,odanitiinzhishikaang,o<<anity2>>iinzhishikaang,GUESS,,,
NI,NI_Cy,anit,anity2,3PlProxPoss,Dim,NONE,Pej,NONE,LocDist,odanitiinzhishiwaakaang,o<<anity2>>iinzhishiwaakaang,GUESS,,,
NI,NI_Cy,anit,anity2,3SgObvPoss,Dim,NONE,Pej,NONE,LocDist,odanitiinzhishinikaang,o<<anity2>>iinzhishinikaang,GUESS,,,
NI,NI_Cy,anit,anity2,3PlObvPoss,Dim,NONE,Pej,NONE,LocDist,odanitiinzhishinikaang,o<<anity2>>iinzhishinikaang,GUESS,,,
NI,NI_Cy,anit,anity2,1SgPoss,Dim,Poss,Pej,NONE,LocDist,nindanitiinsimishikaang,ni<<anity2>>iinsimishikaang,GUESS,,,
NI,NI_Cy,anit,anity2,ExclPoss,Dim,Poss,Pej,NONE,LocDist,nindanitiinsimishinaakaang,ni<<anity2>>iinsimishinaakaang,GUESS,,,
NI,NI_Cy,anit,anity2,InclPoss,Dim,Poss,Pej,NONE,LocDist,gidanitiinsimishinaakaang,gi<<anity2>>iinsimishinaakaang,GUESS,,,
NI,NI_Cy,anit,anity2,2SgPoss,Dim,Poss,Pej,NONE,LocDist,gidanitiinsimishikaang,gi<<anity2>>iinsimishikaang,GUESS,,,
NI,NI_Cy,anit,anity2,2PlPoss,Dim,Poss,Pej,NONE,LocDist,gidanitiinsimishiwaakaang,gi<<anity2>>iinsimishiwaakaang,GUESS,,,
NI,NI_Cy,anit,anity2,3SgProxPoss,Dim,Poss,Pej,NONE,LocDist,odanitiinsimishikaang,o<<anity2>>iinsimishikaang,GUESS,,,
NI,NI_Cy,anit,anity2,3PlProxPoss,Dim,Poss,Pej,NONE,LocDist,odanitiinsimishiwaakaang,o<<anity2>>iinsimishiwaakaang,GUESS,,,
NI,NI_Cy,anit,anity2,3SgObvPoss,Dim,Poss,Pej,NONE,LocDist,odanitiinsimishinikaang,o<<anity2>>iinsimishinikaang,GUESS,,,
NI,NI_Cy,anit,anity2,3PlObvPoss,Dim,Poss,Pej,NONE,LocDist,odanitiinsimishinikaang,o<<anity2>>iinsimishinikaang,GUESS,,,
NI,NI_Cy,anit,anity2,NONE,NONE,NONE,NONE,Pret,Loc,anitiibaning,<<anity2>>iibaning,JDN-2010-Nouns,,,
NI,NI_Cy,anit,anity2,NONE,Dim,NONE,NONE,Pret,Loc,anitiinsibaning,<<anity2>>iinsibaning,JDN-2010-Nouns,,,
NI,NI_Cy,anit,anity2,NONE,NONE,NONE,NONE,Pret,Pl,anitiibaniin,<<anity2>>iibaniin,JDN-2010-Nouns,anitiibanen,<<anity2>>iibanen,GUESS
NI,NI_Cy,anit,anity2,NONE,Dim,NONE,NONE,Pret,Pl,anitiinsibaniin,<<anity2>>iinsibaniin,JDN-2010-Nouns,anitiinsibanen,<<anity2>>iinsibanen,GUESS
NI,NI_Cy,anit,anity2,1SgPoss,NONE,NONE,NONE,Pret,Pl,nindanitiibaniin,ni<<anity2>>iibaniin,JDN-2010-Nouns,nindanitiibanen,ni<<anity2>>iibanen,GUESS
NI,NI_Cy,anit,anity2,ExclPoss,NONE,NONE,NONE,Pret,Pl,nindanitiinaabaniin,ni<<anity2>>iinaabaniin,JDN-2010-Nouns,nindanitiinaabanen,ni<<anity2>>iinaabanen,GUESS
NI,NI_Cy,anit,anity2,InclPoss,NONE,NONE,NONE,Pret,Pl,gidanitiinaabaniin,gi<<anity2>>iinaabaniin,JDN-2010-Nouns,gidanitiinaabanen,gi<<anity2>>iinaabanen,GUESS
NI,NI_Cy,anit,anity2,2SgPoss,NONE,NONE,NONE,Pret,Pl,gidanitiibaniin,gi<<anity2>>iibaniin,JDN-2010-Nouns,gidanitiibanen,gi<<anity2>>iibanen,GUESS
NI,NI_Cy,anit,anity2,2PlPoss,NONE,NONE,NONE,Pret,Pl,gidanitiiwaabaniin,gi<<anity2>>iiwaabaniin,JDN-2010-Nouns,gidanitiiwaabanen,gi<<anity2>>iiwaabanen,GUESS
NI,NI_Cy,anit,anity2,3SgProxPoss,NONE,NONE,NONE,Pret,Pl,odanitiibaniin,o<<anity2>>iibaniin,JDN-2010-Nouns,odanitiibanen,o<<anity2>>iibanen,GUESS
NI,NI_Cy,anit,anity2,3PlProxPoss,NONE,NONE,NONE,Pret,Pl,odanitiiwaabaniin,o<<anity2>>iiwaabaniin,JDN-2010-Nouns,odanitiiwaabanen,o<<anity2>>iiwaabanen,GUESS
NI,NI_Cy,anit,anity2,3SgObvPoss,NONE,NONE,NONE,Pret,Pl,odanitiiniban,o<<anity2>>iiniban,JDN-2010-Nouns,,,
NI,NI_Cy,anit,anity2,3PlObvPoss,NONE,NONE,NONE,Pret,Pl,odanitiiniban,o<<anity2>>iiniban,GUESS,,,
NI,NI_Cy,anit,anity2,1SgPoss,NONE,Poss,NONE,Pret,Pl,nindanitiimibaniin,ni<<anity2>>iimibaniin,JDN-2010-Nouns,nindanitiimibanen,ni<<anity2>>iimibanen,GUESS
NI,NI_Cy,anit,anity2,ExclPoss,NONE,Poss,NONE,Pret,Pl,nindanitiiminaabaniin,ni<<anity2>>iiminaabaniin,JDN-2010-Nouns,nindanitiiminaabanen,ni<<anity2>>iiminaabanen,GUESS
NI,NI_Cy,anit,anity2,InclPoss,NONE,Poss,NONE,Pret,Pl,gidanitiiminaabaniin,gi<<anity2>>iiminaabaniin,JDN-2010-Nouns,gidanitiiminaabanen,gi<<anity2>>iiminaabanen,GUESS
NI,NI_Cy,anit,anity2,2SgPoss,NONE,Poss,NONE,Pret,Pl,gidanitiimibaniin,gi<<anity2>>iimibaniin,JDN-2010-Nouns,gidanitiimibanen,gi<<anity2>>iimibanen,GUESS
NI,NI_Cy,anit,anity2,2PlPoss,NONE,Poss,NONE,Pret,Pl,gidanitiimiwaabaniin,gi<<anity2>>iimiwaabaniin,JDN-2010-Nouns,gidanitiimiwaabanen,gi<<anity2>>iimiwaabanen,GUESS
NI,NI_Cy,anit,anity2,3SgProxPoss,NONE,Poss,NONE,Pret,Pl,odanitiimibaniin,o<<anity2>>iimibaniin,JDN-2010-Nouns,odanitiimibanen,o<<anity2>>iimibanen,GUESS
