,Paradigm,Class,Lemma,Stem,PersPoss,Dim,Poss,Pej,Pret,Basic,Form1Surface,Form1Split,Form1Source,Form2Surface,Form2Split,Form2Source
0,NA,NA_VV,anishinaabe,anishinaabew2,NONE,NONE,NONE,NONE,NONE,ProxSg,anishinaabe,<<anishinaabew2>>,JDN-2010-Nouns,,,
6,NA,NA_VV,anishinaabe,anishinaabew2,NONE,Dim,NONE,NONE,NONE,ProxSg,anishinaabens,<<anishinaabew2>>ns,JDN-2010-Nouns,,,
12,NA,NA_VV,anishinaabe,anishinaabew2,NONE,NONE,NONE,Pej,NONE,ProxSg,anishinaabewish,<<anishinaabew2>>ish,JDN-2010-Nouns,,,
18,NA,NA_VV,anishinaabe,anishinaabew2,NONE,NONE,NONE,NONE,Pret,ProxSg,anishinaabeban,<<anishinaabew2>>ban,JDN-2010-Nouns,,,
22,NA,NA_VV,anishinaabe,anishinaabew2,NONE,Dim,NONE,Pej,NONE,ProxSg,anishinaabenzhish,<<anishinaabew2>>nzhish,JDN-2010-Nouns,,,
28,NA,NA_VV,anishinaabe,anishinaabew2,NONE,Dim,NONE,NONE,Pret,ProxSg,anishinaabensiban,<<anishinaabew2>>nsiban,JDN-2010-Nouns,,,
32,NA,NA_VV,anishinaabe,anishinaabew2,1SgPoss,NONE,NONE,NONE,NONE,ProxSg,nindanishinaabe,ni<<anishinaabew2>>,JDN-2010-Nouns,,,
33,NA,NA_VV,anishinaabe,anishinaabew2,ExclPoss,NONE,NONE,NONE,NONE,ProxSg,nindanishinaabenaan,ni<<anishinaabew2>>naan,JDN-2010-Nouns,,,
34,NA,NA_VV,anishinaabe,anishinaabew2,InclPoss,NONE,NONE,NONE,NONE,ProxSg,gidanishinaabenaan,gi<<anishinaabew2>>naan,JDN-2010-Nouns,,,
35,NA,NA_VV,anishinaabe,anishinaabew2,2SgPoss,NONE,NONE,NONE,NONE,ProxSg,gidanishinaabe,gi<<anishinaabew2>>,JDN-2010-Nouns,,,
36,NA,NA_VV,anishinaabe,anishinaabew2,2PlPoss,NONE,NONE,NONE,NONE,ProxSg,gidanishinaabewaa,gi<<anishinaabew2>>waa,JDN-2010-Nouns,,,
69,NA,NA_VV,anishinaabe,anishinaabew2,1SgPoss,NONE,Poss,NONE,NONE,ProxSg,nindanishinaabem,ni<<anishinaabew2>>m,JDN-2010-Nouns,,,
70,NA,NA_VV,anishinaabe,anishinaabew2,ExclPoss,NONE,Poss,NONE,NONE,ProxSg,nindanishinaabeminaan,ni<<anishinaabew2>>minaan,JDN-2010-Nouns,,,
71,NA,NA_VV,anishinaabe,anishinaabew2,InclPoss,NONE,Poss,NONE,NONE,ProxSg,gidanishinaabeminaan,gi<<anishinaabew2>>minaan,JDN-2010-Nouns,,,
72,NA,NA_VV,anishinaabe,anishinaabew2,2SgPoss,NONE,Poss,NONE,NONE,ProxSg,gidanishinaabeminaan,gi<<anishinaabew2>>minaan,JDN-2010-Nouns,,,
73,NA,NA_VV,anishinaabe,anishinaabew2,2PlPoss,NONE,Poss,NONE,NONE,ProxSg,gidanishinaabemiwaa,gi<<anishinaabew2>>miwaa,JDN-2010-Nouns,,,
106,NA,NA_VV,anishinaabe,anishinaabew2,1SgPoss,Dim,NONE,NONE,NONE,ProxSg,nindanishinaabens,ni<<anishinaabew2>>ns,JDN-2010-Nouns,,,
107,NA,NA_VV,anishinaabe,anishinaabew2,ExclPoss,Dim,NONE,NONE,NONE,ProxSg,nindanishinaabensinaan,ni<<anishinaabew2>>nsinaan,JDN-2010-Nouns,,,
108,NA,NA_VV,anishinaabe,anishinaabew2,InclPoss,Dim,NONE,NONE,NONE,ProxSg,gidanishinaabensinaan,gi<<anishinaabew2>>nsinaan,JDN-2010-Nouns,,,
109,NA,NA_VV,anishinaabe,anishinaabew2,2SgPoss,Dim,NONE,NONE,NONE,ProxSg,gidanishinaabens,gi<<anishinaabew2>>ns,JDN-2010-Nouns,,,
110,NA,NA_VV,anishinaabe,anishinaabew2,2PlPoss,Dim,NONE,NONE,NONE,ProxSg,gidanishinaabensiwaa,gi<<anishinaabew2>>nsiwaa,JDN-2010-Nouns,,,
143,NA,NA_VV,anishinaabe,anishinaabew2,1SgPoss,Dim,Poss,NONE,NONE,ProxSg,nindanishinaabensim,ni<<anishinaabew2>>nsim,JDN-2010-Nouns,,,
144,NA,NA_VV,anishinaabe,anishinaabew2,ExclPoss,Dim,Poss,NONE,NONE,ProxSg,nindanishinaabensiminaan,ni<<anishinaabew2>>nsiminaan,JDN-2010-Nouns,,,
145,NA,NA_VV,anishinaabe,anishinaabew2,InclPoss,Dim,Poss,NONE,NONE,ProxSg,gidanishinaabensiminaan,gi<<anishinaabew2>>nsiminaan,JDN-2010-Nouns,,,
146,NA,NA_VV,anishinaabe,anishinaabew2,2SgPoss,Dim,Poss,NONE,NONE,ProxSg,gidanishinaabensiminaan,gi<<anishinaabew2>>nsiminaan,JDN-2010-Nouns,,,
147,NA,NA_VV,anishinaabe,anishinaabew2,2PlPoss,Dim,Poss,NONE,NONE,ProxSg,gidanishinaabensimiwaa,gi<<anishinaabew2>>nsimiwaa,JDN-2010-Nouns,,,
180,NA,NA_VV,anishinaabe,anishinaabew2,1SgPoss,NONE,NONE,Pej,NONE,ProxSg,nindanishinaabewish,ni<<anishinaabew2>>ish,JDN-2010-Nouns,,,
181,NA,NA_VV,anishinaabe,anishinaabew2,ExclPoss,NONE,NONE,Pej,NONE,ProxSg,nindanishinaabewishinaan,ni<<anishinaabew2>>ishinaan,JDN-2010-Nouns,,,
182,NA,NA_VV,anishinaabe,anishinaabew2,InclPoss,NONE,NONE,Pej,NONE,ProxSg,gidanishinaabewishinaan,gi<<anishinaabew2>>ishinaan,JDN-2010-Nouns,,,
183,NA,NA_VV,anishinaabe,anishinaabew2,2SgPoss,NONE,NONE,Pej,NONE,ProxSg,gidanishinaabewish,gi<<anishinaabew2>>ish,JDN-2010-Nouns,,,
184,NA,NA_VV,anishinaabe,anishinaabew2,2PlPoss,NONE,NONE,Pej,NONE,ProxSg,gidanishinaabewishiwaa,gi<<anishinaabew2>>ishiwaa,JDN-2010-Nouns,,,
217,NA,NA_VV,anishinaabe,anishinaabew2,1SgPoss,NONE,Poss,Pej,NONE,ProxSg,nindanishinaabemish,ni<<anishinaabew2>>mish,JDN-2010-Nouns,,,
218,NA,NA_VV,anishinaabe,anishinaabew2,ExclPoss,NONE,Poss,Pej,NONE,ProxSg,nindanishinaabemishinaan,ni<<anishinaabew2>>mishinaan,JDN-2010-Nouns,,,
219,NA,NA_VV,anishinaabe,anishinaabew2,InclPoss,NONE,Poss,Pej,NONE,ProxSg,gidanishinaabemishinaan,gi<<anishinaabew2>>mishinaan,JDN-2010-Nouns,,,
220,NA,NA_VV,anishinaabe,anishinaabew2,2SgPoss,NONE,Poss,Pej,NONE,ProxSg,gidanishinaabemishinaan,gi<<anishinaabew2>>mishinaan,JDN-2010-Nouns,,,
221,NA,NA_VV,anishinaabe,anishinaabew2,2PlPoss,NONE,Poss,Pej,NONE,ProxSg,gidanishinaabemishiwaa,gi<<anishinaabew2>>mishiwaa,JDN-2010-Nouns,,,
254,NA,NA_VV,anishinaabe,anishinaabew2,1SgPoss,NONE,NONE,NONE,Pret,ProxSg,nindanishinaabeban,ni<<anishinaabew2>>ban,JDN-2010-Nouns,,,
255,NA,NA_VV,anishinaabe,anishinaabew2,ExclPoss,NONE,NONE,NONE,Pret,ProxSg,nindanishinaabenaaban,ni<<anishinaabew2>>naaban,JDN-2010-Nouns,,,
256,NA,NA_VV,anishinaabe,anishinaabew2,InclPoss,NONE,NONE,NONE,Pret,ProxSg,gidanishinaabenaaban,gi<<anishinaabew2>>naaban,JDN-2010-Nouns,,,
257,NA,NA_VV,anishinaabe,anishinaabew2,2SgPoss,NONE,NONE,NONE,Pret,ProxSg,gidanishinaabeban,gi<<anishinaabew2>>ban,JDN-2010-Nouns,,,
258,NA,NA_VV,anishinaabe,anishinaabew2,2PlPoss,NONE,NONE,NONE,Pret,ProxSg,gidanishinaabewaaban,gi<<anishinaabew2>>waaban,JDN-2010-Nouns,,,
282,NA,NA_VV,anishinaabe,anishinaabew2,1SgPoss,NONE,Poss,NONE,Pret,ProxSg,nindanishinaabemiban,ni<<anishinaabew2>>miban,JDN-2010-Nouns,,,
283,NA,NA_VV,anishinaabe,anishinaabew2,ExclPoss,NONE,Poss,NONE,Pret,ProxSg,nindanishinaabeminaaban,ni<<anishinaabew2>>minaaban,JDN-2010-Nouns,,,
284,NA,NA_VV,anishinaabe,anishinaabew2,InclPoss,NONE,Poss,NONE,Pret,ProxSg,gidanishinaabeminaaban,gi<<anishinaabew2>>minaaban,JDN-2010-Nouns,,,
285,NA,NA_VV,anishinaabe,anishinaabew2,2SgPoss,NONE,Poss,NONE,Pret,ProxSg,gidanishinaabemiban,gi<<anishinaabew2>>miban,JDN-2010-Nouns,,,
286,NA,NA_VV,anishinaabe,anishinaabew2,2PlPoss,NONE,Poss,NONE,Pret,ProxSg,gidanishinaabemiwaaban,gi<<anishinaabew2>>miwaaban,JDN-2010-Nouns,,,
310,NA,NA_VV,anishinaabe,anishinaabew2,1SgPoss,Dim,NONE,NONE,Pret,ProxSg,nindanishinaabensiban,ni<<anishinaabew2>>nsiban,JDN-2010-Nouns,,,
311,NA,NA_VV,anishinaabe,anishinaabew2,ExclPoss,Dim,NONE,NONE,Pret,ProxSg,nindanishinaabensinaaban,ni<<anishinaabew2>>nsinaaban,JDN-2010-Nouns,,,
312,NA,NA_VV,anishinaabe,anishinaabew2,InclPoss,Dim,NONE,NONE,Pret,ProxSg,gidanishinaabensinaaban,gi<<anishinaabew2>>nsinaaban,JDN-2010-Nouns,,,
313,NA,NA_VV,anishinaabe,anishinaabew2,2SgPoss,Dim,NONE,NONE,Pret,ProxSg,gidanishinaabensiban,gi<<anishinaabew2>>nsiban,JDN-2010-Nouns,,,
314,NA,NA_VV,anishinaabe,anishinaabew2,2PlPoss,Dim,NONE,NONE,Pret,ProxSg,gidanishinaabensiwaaban,gi<<anishinaabew2>>nsiwaaban,JDN-2010-Nouns,,,
338,NA,NA_VV,anishinaabe,anishinaabew2,1SgPoss,Dim,Poss,NONE,Pret,ProxSg,nindanishinaabensimiban,ni<<anishinaabew2>>nsimiban,JDN-2010-Nouns,,,
339,NA,NA_VV,anishinaabe,anishinaabew2,ExclPoss,Dim,Poss,NONE,Pret,ProxSg,nindanishinaabensiminaaban,ni<<anishinaabew2>>nsiminaaban,JDN-2010-Nouns,,,
340,NA,NA_VV,anishinaabe,anishinaabew2,InclPoss,Dim,Poss,NONE,Pret,ProxSg,gidanishinaabensiminaaban,gi<<anishinaabew2>>nsiminaaban,JDN-2010-Nouns,,,
341,NA,NA_VV,anishinaabe,anishinaabew2,2SgPoss,Dim,Poss,NONE,Pret,ProxSg,gidanishinaabensimiban,gi<<anishinaabew2>>nsimiban,JDN-2010-Nouns,,,
342,NA,NA_VV,anishinaabe,anishinaabew2,2PlPoss,Dim,Poss,NONE,Pret,ProxSg,gidanishinaabensimiwaaban,gi<<anishinaabew2>>nsimiwaaban,JDN-2010-Nouns,,,
366,NA,NA_VV,anishinaabe,anishinaabew2,1SgPoss,Dim,NONE,Pej,NONE,ProxSg,nindanishinaabenzhish,ni<<anishinaabew2>>nzhish,JDN-2010-Nouns,,,
367,NA,NA_VV,anishinaabe,anishinaabew2,ExclPoss,Dim,NONE,Pej,NONE,ProxSg,nindanishinaabenzhishinaan,ni<<anishinaabew2>>nzhishinaan,JDN-2010-Nouns,,,
368,NA,NA_VV,anishinaabe,anishinaabew2,InclPoss,Dim,NONE,Pej,NONE,ProxSg,gidanishinaabenzhishinaan,gi<<anishinaabew2>>nzhishinaan,JDN-2010-Nouns,,,
369,NA,NA_VV,anishinaabe,anishinaabew2,2SgPoss,Dim,NONE,Pej,NONE,ProxSg,gidanishinaabenzhish,gi<<anishinaabew2>>nzhish,JDN-2010-Nouns,,,
370,NA,NA_VV,anishinaabe,anishinaabew2,2PlPoss,Dim,NONE,Pej,NONE,ProxSg,gidanishinaabenzhishiwaa,gi<<anishinaabew2>>nzhishiwaa,JDN-2010-Nouns,,,
403,NA,NA_VV,anishinaabe,anishinaabew2,1SgPoss,Dim,Poss,Pej,NONE,ProxSg,nindanishinaabensimish,ni<<anishinaabew2>>nsimish,JDN-2010-Nouns,,,
404,NA,NA_VV,anishinaabe,anishinaabew2,ExclPoss,Dim,Poss,Pej,NONE,ProxSg,nindanishinaabensimishinaan,ni<<anishinaabew2>>nsimishinaan,JDN-2010-Nouns,,,
405,NA,NA_VV,anishinaabe,anishinaabew2,InclPoss,Dim,Poss,Pej,NONE,ProxSg,gidanishinaabensimishinaan,gi<<anishinaabew2>>nsimishinaan,JDN-2010-Nouns,,,
406,NA,NA_VV,anishinaabe,anishinaabew2,2SgPoss,Dim,Poss,Pej,NONE,ProxSg,gidanishinaabensimishinaan,gi<<anishinaabew2>>nsimishinaan,JDN-2010-Nouns,,,
407,NA,NA_VV,anishinaabe,anishinaabew2,2PlPoss,Dim,Poss,Pej,NONE,ProxSg,gidanishinaabensimishiwaa,gi<<anishinaabew2>>nsimishiwaa,JDN-2010-Nouns,,,
5,NA,NA_VV,anishinaabe,anishinaabew2,NONE,NONE,NONE,NONE,NONE,Voc,anishinaabedog,<<anishinaabew2>>dog,JDN-2010-Nouns,,,
11,NA,NA_VV,anishinaabe,anishinaabew2,NONE,Dim,NONE,NONE,NONE,Voc,anishinaabensidog,<<anishinaabew2>>nsidog,JDN-2010-Nouns,,,
17,NA,NA_VV,anishinaabe,anishinaabew2,NONE,NONE,NONE,Pej,NONE,Voc,anishinaabewishidog,<<anishinaabew2>>ishidog,JDN-2010-Nouns,,,
27,NA,NA_VV,anishinaabe,anishinaabew2,NONE,Dim,NONE,Pej,NONE,Voc,anishinaabenzhishidog,<<anishinaabew2>>nzhishidog,JDN-2010-Nouns,,,
